timestamp_sec,flight_state,cf1_act_x,cf1_act_y,cf1_act_z,cf1_targ_x,cf1_targ_y,cf1_targ_z,cf2_act_x,cf2_act_y,cf2_act_z,cf2_targ_x,cf2_targ_y,cf2_targ_z,cf3_act_x,cf3_act_y,cf3_act_z,cf3_targ_x,cf3_targ_y,cf3_targ_z
0.889,TAKEOFF,0.44438719749450684,0.017590075731277466,0.029338648542761803,0.029431330800356256,-0.2985528374799342,1.0,-0.005825090687721968,0.004313878249377012,0.0632023811340332,0.24383867622937155,0.17476469888025928,1.0,-0.4665542542934418,0.014604389667510986,0.07161851972341537,-0.2732700070297278,0.12378813859967555,1.0
0.909,TAKEOFF,0.426670104265213,0.012087849900126457,0.04360509663820267,0.032400366992509325,-0.2982452283252,1.0,-0.0061386944726109505,0.0034195883199572563,0.07325773686170578,0.24208776079085859,0.17718215507005217,1.0,-0.4665542542934418,0.014604389667510986,0.07161851972341537,-0.27448812778336795,0.1210630732551485,1.0
0.929,TAKEOFF,0.426670104265213,0.012087849900126457,0.04360509663820267,0.03539780235831864,-0.29790433965990054,1.0,-0.0061386944726109505,0.0034195883199572563,0.07325773686170578,0.24029382486394243,0.1796075659103952,1.0,-0.4665542542934418,0.014604389667510986,0.07161851972341537,-0.2756916272222611,0.11829677374950599,1.0
0.949,TAKEOFF,0.426670104265213,0.012087849900126457,0.04360509663820267,0.03837463323260574,-0.297535523130034,1.0,-0.0061386944726109505,0.0034195883199572563,0.07325773686170578,0.2384860049425988,0.18200116880536435,1.0,-0.4665542542934418,0.014604389667510986,0.07161851972341537,-0.27686063817520457,0.11553435432467024,1.0
0.969,TAKEOFF,0.426670104265213,0.012087849900126457,0.04360509663820267,0.04134022458578423,-0.29713799122831286,1.0,-0.0061386944726109505,0.0034195883199572563,0.07325773686170578,0.2366589365403043,0.18437068030359982,1.0,-0.4665542542934418,0.014604389667510986,0.07161851972341537,-0.2779991611260886,0.11276731092471363,1.0
0.989,TAKEOFF,0.426670104265213,0.012087849900126457,0.04360509663820267,0.04429721153039573,-0.29671157215489824,1.0,-0.0061386944726109505,0.0034195883199572563,0.07325773686170578,0.23481115331776325,0.18671829657958502,1.0,-0.4581463634967804,0.01923219859600067,0.08444655686616898,-0.27910836484815904,0.10999327557531383,1.0
1.009,TAKEOFF,0.4087528884410858,0.004328371956944466,0.054440613836050034,0.04727074789815141,-0.2962523863079408,1.0,-0.003961475100368261,0.004042725078761578,0.08428365737199783,0.23292671852536204,0.18906386168965966,1.0,-0.4581463634967804,0.01923219859600067,0.08444655686616898,-0.2801974664235135,0.10718852461828182,1.0
1.029,TAKEOFF,0.4087528884410858,0.004328371956944466,0.054440613836050034,0.05023018614712752,-0.2957649884614893,1.0,-0.003961475100368261,0.004042725078761578,0.08428365737199783,0.23102490048409713,0.19138311147097853,1.0,-0.4581463634967804,0.01923219859600067,0.08444655686616898,-0.2812550866312247,0.10438187699051141,1.0
1.049,TAKEOFF,0.4087528884410858,0.004328371956944466,0.054440613836050034,0.053184251740919654,-0.2952480912161135,1.0,-0.003961475100368261,0.004042725078761578,0.08428365737199783,0.22910022154155943,0.19368295869696017,1.0,-0.4581463634967804,0.01923219859600067,0.08444655686616898,-0.28228447328247913,0.10156513251915396,1.0
1.069,TAKEOFF,0.4087528884410858,0.004328371956944466,0.054440613836050034,0.05612084720482769,-0.29470400490833576,1.0,-0.003961475100368261,0.004042725078761578,0.08428365737199783,0.2271607312452186,0.1959540818154538,1.0,-0.4581463634967804,0.01923219859600067,0.08444655686616898,-0.28328157845004637,0.09874992309288257,1.0
1.089,TAKEOFF,0.4087528884410858,0.004328371956944466,0.054440613836050034,0.05908217492088172,-0.29412462767782355,1.0,-0.003961475100368261,0.004042725078761578,0.08428365737199783,0.22517831198719374,0.19822897823123145,1.0,-0.4522987902164459,0.020756900310516357,0.09907181560993195,-0.28426048690807554,0.09589564944659273,1.0
1.109,TAKEOFF,0.39408227801322937,-0.002971170237287879,0.06856968998908997,0.062014851840116375,-0.293520285757643,1.0,-0.00040986755630001426,0.00476415129378438,0.09976132214069366,0.2231885980721282,0.20046657998429065,1.0,-0.4522987902164459,0.020756900310516357,0.09907181560993195,-0.28520344991224467,0.09305370577335297,1.0
1.129,TAKEOFF,0.39408227801322937,-0.002971170237287879,0.06856968998908997,0.06496226463300707,-0.2928820652989035,1.0,-0.00040986755630001426,0.00476415129378438,0.09976132214069366,0.22116217654519946,0.2027000041090035,1.0,-0.4522987902164459,0.020756900310516357,0.09907181560993195,-0.2861244411782066,0.09018206118990062,1.0
1.149,TAKEOFF,0.39408227801322937,-0.002971170237287879,0.06856968998908997,0.06786430653822464,-0.29222326378658814,1.0,-0.00040986755630001426,0.00476415129378438,0.09976132214069366,0.219140616746874,0.20488384536561122,1.0,-0.4522987902164459,0.020756900310516357,0.09907181560993195,-0.28700492328509875,0.08733941842097755,1.0
1.169,TAKEOFF,0.39408227801322937,-0.002971170237287879,0.06856968998908997,0.07078027950183181,-0.29153070513008156,1.0,-0.00040986755630001426,0.00476415129378438,0.09976132214069366,0.21708285687492487,0.20706287270059034,1.0,-0.4522987902164459,0.020756900310516357,0.09907181560993195,-0.2878631363767568,0.08446783242949184,1.0
1.189,TAKEOFF,0.39408227801322937,-0.002971170237287879,0.06856968998908997,0.07370659094459626,-0.2908046396660926,1.0,-0.00040986755630001426,0.00476415129378438,0.09976132214069366,0.21499091001691764,0.20923410001741496,1.0,-0.44630396366119385,0.02404242753982544,0.11264929920434952,-0.28869750096151403,0.08157053964867826,1.0
1.209,TAKEOFF,0.3802300691604614,-0.01232664193958044,0.08006444573402405,0.07661525750464028,-0.2900518959039876,1.0,0.004962531384080648,0.0069025126285851,0.11808880418539047,0.21288468151637246,0.21137670726849886,1.0,-0.44630396366119385,0.02404242753982544,0.11264929920434952,-0.28949993902101284,0.07867518863548933,1.0
1.229,TAKEOFF,0.3802300691604614,-0.01232664193958044,0.08006444573402405,0.07950837727668975,-0.2892722211738064,1.0,0.004962531384080648,0.0069025126285851,0.11808880418539047,0.210762903507322,0.21349238512219415,1.0,-0.44630396366119385,0.02404242753982544,0.11264929920434952,-0.2902712807840119,0.07577983605161286,1.0
1.249,TAKEOFF,0.3802300691604614,-0.01232664193958044,0.08006444573402405,0.08239473479181256,-0.288463355867928,1.0,0.004962531384080648,0.0069025126285851,0.11808880418539047,0.20861922684663003,0.21558761140175545,1.0,-0.44630396366119385,0.02404242753982544,0.11264929920434952,-0.29101396163844273,0.07287574446617318,1.0
1.269,TAKEOFF,0.3802300691604614,-0.01232664193958044,0.08006444573402405,0.08528130099669344,-0.28762319047724816,1.0,0.004962531384080648,0.0069025126285851,0.11808880418539047,0.20644833917248037,0.21766736836954798,1.0,-0.44630396366119385,0.02404242753982544,0.11264929920434952,-0.29172964016917396,0.06995582210770078,1.0
1.289,TAKEOFF,0.3802300691604614,-0.01232664193958044,0.08006444573402405,0.08815438045488232,-0.28675565418421284,1.0,0.004962531384080648,0.0069025126285851,0.11808880418539047,0.20426049097491236,0.21972176002091312,1.0,-0.44055745005607605,0.026062175631523132,0.13083656132221222,-0.29241487142979483,0.06703389416330033,1.0
1.309,TAKEOFF,0.3679477572441101,-0.021531516686081886,0.09609873592853546,0.09099464682028166,-0.28586705695139514,1.0,0.011218099854886532,0.009016330353915691,0.13732421398162842,0.20207081001486002,0.22173720423045462,1.0,-0.44055745005607605,0.026062175631523132,0.13083656132221222,-0.29306545683514185,0.06412985272094114,1.0
1.329,TAKEOFF,0.3679477572441101,-0.021531516686081886,0.09609873592853546,0.09386729753863342,-0.2849367130658906,1.0,0.011218099854886532,0.009016330353915691,0.13732421398162842,0.19982878321658168,0.22375982078599457,1.0,-0.44055745005607605,0.026062175631523132,0.13083656132221222,-0.29369608075521525,0.06117689227989664,1.0
1.349,TAKEOFF,0.3679477572441101,-0.021531516686081886,0.09609873592853546,0.09671402006089978,-0.28398309513712233,1.0,0.011218099854886532,0.009016330353915691,0.13732421398162842,0.19757956460363088,0.2257483458434184,1.0,-0.44055745005607605,0.026062175631523132,0.13083656132221222,-0.2942935846645308,0.05823474929370452,1.0
1.369,TAKEOFF,0.3679477572441101,-0.021531516686081886,0.09609873592853546,0.09954198184892138,-0.28300422938463127,1.0,0.011218099854886532,0.009016330353915691,0.13732421398162842,0.19531786110106827,0.22770799971653127,1.0,-0.44055745005607605,0.026062175631523132,0.13083656132221222,-0.29485984294998985,0.05529622966810064,1.0
1.389,TAKEOFF,0.3679477572441101,-0.021531516686081886,0.09609873592853546,0.10237462811064256,-0.2819919068328161,1.0,0.011218099854886532,0.009016330353915691,0.13732421398162842,0.19302484092351183,0.22965498206320922,1.0,-0.43321722745895386,0.02867315523326397,0.15153354406356812,-0.2953994690341546,0.05233692476960749,1.0
1.409,TAKEOFF,0.3585231304168701,-0.03000924177467823,0.11640450358390808,0.10517913008756717,-0.28095791605509646,1.0,0.017679687589406967,0.011625883169472218,0.15680544078350067,0.19072712765426547,0.2315667566313298,1.0,-0.43321722745895386,0.02867315523326397,0.15153354406356812,-0.2959062577418328,0.04939115942376727,1.0
1.429,TAKEOFF,0.3585231304168701,-0.03000924177467823,0.11640450358390808,0.1079969472031863,-0.2798868689216988,1.0,0.017679687589406967,0.011625883169472218,0.15680544078350067,0.18839066507028301,0.2334715342699757,1.0,-0.43321722745895386,0.02867315523326397,0.15153354406356812,-0.29638761227346955,0.046415334651723664,1.0
1.449,TAKEOFF,0.3585231304168701,-0.03000924177467823,0.11640450358390808,0.11079285938224147,-0.27879193372460914,1.0,0.017679687589406967,0.011625883169472218,0.15680544078350067,0.1860444672845781,0.23534539764524298,1.0,-0.43321722745895386,0.02867315523326397,0.15153354406356812,-0.2968373266668198,0.04344653607936677,1.0
1.469,TAKEOFF,0.3585231304168701,-0.03000924177467823,0.11640450358390808,0.11356863600887668,-0.27767276588654366,1.0,0.017679687589406967,0.011625883169472218,0.15680544078350067,0.18368735119239726,0.23718970680010737,1.0,-0.43321722745895386,0.02867315523326397,0.15153354406356812,-0.29725598720127416,0.04048305908643686,1.0
1.489,TAKEOFF,0.3585231304168701,-0.03000924177467823,0.11640450358390808,0.11634589952359006,-0.2765205809050145,1.0,0.017679687589406967,0.011625883169472218,0.15680544078350067,0.18130089797117743,0.23901879506608825,1.0,-0.43097272515296936,0.027630075812339783,0.17322523891925812,-0.2976467974947677,0.03750178583892685,1.0
1.509,TAKEOFF,0.3496719300746918,-0.03753424808382988,0.13658316433429718,0.1190772403285903,-0.2753554263778492,1.0,0.02384687401354313,0.016237586736679077,0.17473791539669037,0.1789261741488177,0.24080162832602886,1.0,-0.43097272515296936,0.027630075812339783,0.17322523891925812,-0.29800341447740825,0.034553798051820954,1.0
1.529,TAKEOFF,0.3496719300746918,-0.03753424808382988,0.13658316433429718,0.12185302830023632,-0.27413835830481986,1.0,0.02384687401354313,0.016237586736679077,0.17473791539669037,0.17648426829361633,0.2425969971884789,1.0,-0.43097272515296936,0.027630075812339783,0.17322523891925812,-0.2983372965938529,0.031541361116341544,1.0
1.549,TAKEOFF,0.3496719300746918,-0.03753424808382988,0.13658316433429718,0.12458914937944182,-0.2729057417074751,1.0,0.02384687401354313,0.016237586736679077,0.17473791539669037,0.17404873046758668,0.2443502392522286,1.0,-0.43097272515296936,0.027630075812339783,0.17322523891925812,-0.2986378798470287,0.02855550245524712,1.0
1.569,TAKEOFF,0.3496719300746918,-0.03753424808382988,0.13658316433429718,0.12730580894350815,-0.27164909535877163,1.0,0.02384687401354313,0.016237586736679077,0.17473791539669037,0.17160211302400333,0.24607461227379224,1.0,-0.43097272515296936,0.027630075812339783,0.17322523891925812,-0.2989079219675117,0.025574483084979973,1.0
1.589,TAKEOFF,0.3496719300746918,-0.03753424808382988,0.13658316433429718,0.1300154033607016,-0.2703627098713024,1.0,0.02384687401354313,0.016237586736679077,0.17473791539669037,0.16913327330419864,0.24777799712929968,1.0,-0.43094122409820557,0.02631479874253273,0.1921255886554718,-0.2991486766649005,0.02258471274200333,1.0
1.609,TAKEOFF,0.3407697081565857,-0.04630311205983162,0.15421728789806366,0.13270988418621626,-0.2690503422024976,1.0,0.02931911312043667,0.020991424098610878,0.1950741857290268,0.16664948915115096,0.249455302139803,1.0,-0.43094122409820557,0.02631479874253273,0.1921255886554718,-0.29935937333736745,0.01959504006269518,1.0
1.629,TAKEOFF,0.3407697081565857,-0.04630311205983162,0.15421728789806366,0.13539769394681345,-0.26770779681190654,1.0,0.02931911312043667,0.020991424098610878,0.1950741857290268,0.1641429058568668,0.2511117409777244,1.0,-0.43094122409820557,0.02631479874253273,0.1921255886554718,-0.2995405998036805,0.016596055834182697,1.0
