timestamp_sec,flight_state,cf1_act_x,cf1_act_y,cf1_act_z,cf1_targ_x,cf1_targ_y,cf1_targ_z,cf2_act_x,cf2_act_y,cf2_act_z,cf2_targ_x,cf2_targ_y,cf2_targ_z,cf3_act_x,cf3_act_y,cf3_act_z,cf3_targ_x,cf3_targ_y,cf3_targ_z,cf4_act_x,cf4_act_y,cf4_act_z,cf4_targ_x,cf4_targ_y,cf4_targ_z,Z11_estimation_norm
0.008,TAKEOFF,0.24580639600753784,0.24853655695915222,0.004984281957149506,0.820924482787524,0.4952639945814706,0.5,1.6037360429763794,0.0939352884888649,0.0003572993155103177,2.049234951578532,0.34289005936410966,0.5,1.6008447408676147,1.601128101348877,0.007403109222650528,1.8622728810711344,1.6420236888059385,0.5,0.2482912540435791,1.6027837991714478,0.009885688312351704,0.8196913003570114,1.6494747403076244,0.5,0.5371456488470413
0.028,TAKEOFF,0.24580639600753784,0.24853655695915222,0.004984281957149506,0.8244493680228873,0.4976512646496316,0.5,1.6037360429763794,0.0939352884888649,0.0003572993155103177,2.0513816564084784,0.34566335228557754,0.5,1.6008447408676147,1.601128101348877,0.007403109222650528,1.8637528072430776,1.6425251449953195,0.5,0.2482912540435791,1.6027837991714478,0.009885688312351704,0.8232014870341049,1.6500923523770936,0.5,0.537011603723437
0.049,TAKEOFF,0.24580639600753784,0.24853655695915222,0.004984281957149506,0.8279446377389325,0.5000350575644088,0.5,1.6037360429763794,0.0939352884888649,0.0003572993155103177,2.0534934050604634,0.3484318939848831,0.5,1.6008447408676147,1.601128101348877,0.007403109222650528,1.865212656180987,1.643027868831532,0.5,0.2482912540435791,1.6027837991714478,0.009885688312351704,0.8266819357928694,1.6507112732871438,0.5,0.5368767411656807
0.068,TAKEOFF,0.24580639600753784,0.24853655695915222,0.004984281957149506,0.8314106988323898,0.5024153742264752,0.5,1.6037360429763794,0.0939352884888649,0.0003572993155103177,2.055570722030583,0.3511956739014533,0.5,1.6008447408676147,1.601128101348877,0.007403109222650528,1.8666527205157588,1.643531858971891,0.5,0.2482912540435791,1.6027837991714478,0.009885688312351704,0.8301330538413599,1.6513314862750177,0.5,0.5367410791229171
0.089,TAKEOFF,0.24580639600753784,0.24853655695915222,0.004984281957149506,0.8348479520751937,0.5047922156903839,0.5,1.6037360429763794,0.0939352884888649,0.0003572993155103177,2.0576141239772197,0.3539546821160242,0.5,1.6008447408676147,1.601128101348877,0.007403109222650528,1.8680732887160483,1.6440371139754515,0.5,0.2467413991689682,1.6027711629867554,0.011113897897303104,0.8335552424197603,1.6519529748303827,0.5,0.5366046352973141
0.109,TAKEOFF,0.24606665968894958,0.24875998497009277,0.0047851260751485825,0.8382567922156172,0.5071655831621193,0.5,1.6047132015228271,0.09333866089582443,-0.002183117438107729,2.059624119837977,0.35670890934146143,0.5,1.5998106002807617,1.6010812520980835,0.008241690695285797,1.86947464514078,1.644543632305755,0.5,0.2467413991689682,1.6027711629867554,0.011113897897303104,0.8369488968911689,1.6525757226895563,0.5,0.5364674271484343
0.129,TAKEOFF,0.24606665968894958,0.24875998497009277,0.0047851260751485825,0.8416376080774318,0.509535477996464,0.5,1.6047132015228271,0.09333866089582443,-0.002183117438107729,2.0616012109450037,0.3594583469134225,0.5,1.5998106002807617,1.6010812520980835,0.008241690695285797,1.8708570700910723,1.6450514123336784,0.5,0.2467413991689682,1.6027711629867554,0.011113897897303104,0.8403144068306309,1.6531997138298475,0.5,0.5363294718972269
0.149,TAKEOFF,0.24606665968894958,0.24875998497009277,0.0047851260751485825,0.8449907826571189,0.5119019016941971,0.5,1.6047132015228271,0.09333866089582443,-0.002183117438107729,2.0635458911387032,0.36220298678086316,0.5,1.5998106002807617,1.6010812520980835,0.008241690695285797,1.8722208398616038,1.645560452340366,0.5,0.2467413991689682,1.6027711629867554,0.011113897897303104,0.8436521561124717,1.653824932464024,0.5,0.5361907865296396
0.169,TAKEOFF,0.24606665968894958,0.24875998497009277,0.0047851260751485825,0.8483166932191623,0.5142648558991464,0.5,1.6047132015228271,0.09333866089582443,-0.002183117438107729,2.065458646879851,0.36494282149639096,0.5,1.5998106002807617,1.6010812520980835,0.008241690695285797,1.8735662267914475,1.646070750520225,0.5,0.2467413991689682,1.6027711629867554,0.011113897897303104,0.8469625229959862,1.6544513630349036,0.5,0.5360513877998565
0.189,TAKEOFF,0.24606665968894958,0.24875998497009277,0.0047851260751485825,0.8516157113894534,0.5166243423951091,0.5,1.6047132015228271,0.09333866089582443,-0.002183117438107729,2.0673399573601237,0.3676778442064702,0.5,1.5998106002807617,1.6010812520980835,0.008241690695285797,1.8748934993143958,1.646582304983967,0.5,0.24860551953315735,1.6022286415100098,0.010491679422557354,0.8502458802095324,1.6550789902100744,0.5,0.5359112922331748
