timestamp_sec,flight_state,actual_x,actual_y,actual_z,target_x,target_y,target_z
1.211,TAKEOFF,-0.029408395290374756,-0.07152639329433441,-0.0017807551193982363,-0.47451701571851135,0.15758680716861434,0.8
1.231,TAKEOFF,-0.029764452949166298,-0.07129380851984024,-0.0018405639566481113,-0.47576641213306714,0.15377360334605067,0.8
1.251,TAKEOFF,-0.029972927644848824,-0.07106605917215347,-0.002051976742222905,-0.4769792169688077,0.14996941881538073,0.8
1.271,TAKEOFF,-0.029980259016156197,-0.07106401026248932,-0.0021315738558769226,-0.47816379271817894,0.14614851122528202,0.8
1.29,TAKEOFF,-0.029933318495750427,-0.07116331905126572,-0.0021686656400561333,-0.479315467279782,0.14232597382896833,0.8
1.311,TAKEOFF,-0.029961105436086655,-0.07111039012670517,-0.0022124694660305977,-0.48043967475860977,0.13848364133658989,0.8
1.331,TAKEOFF,-0.029817257076501846,-0.07123079895973206,-0.002203850308433175,-0.4815324266934709,0.1346347727843631,0.8
1.351,TAKEOFF,-0.029780644923448563,-0.0713617280125618,-0.0022469800896942616,-0.4825960165387914,0.130771116156782,0.8
1.371,TAKEOFF,-0.029742268845438957,-0.07149942964315414,-0.002293097786605358,-0.48362578632508907,0.1269098057733889,0.8
1.391,TAKEOFF,-0.03002319298684597,-0.07130838930606842,-0.0024098893627524376,-0.484630422703386,0.12301769543580875,0.8
1.411,TAKEOFF,-0.029282722622156143,-0.07118400186300278,-0.0013104702811688185,-0.48559492015728667,0.11915357114849053,0.8
1.431,TAKEOFF,-0.029196029528975487,-0.0712912529706955,-0.0012199969496577978,-0.48652562857065595,0.1152944610288289,0.8
1.451,TAKEOFF,-0.029111411422491074,-0.07140707969665527,-0.001130734570324421,-0.4874378861238325,0.11137462534675355,0.8
1.471,TAKEOFF,-0.029778748750686646,-0.07108773291110992,-0.0013244141591712832,-0.4883152426555346,0.1074626623077354,0.8
1.491,TAKEOFF,-0.029791485518217087,-0.07117170840501785,-0.0012802713317796588,-0.4891601572710745,0.10354873508902802,0.8
1.511,TAKEOFF,-0.029347291216254234,-0.07114671915769577,-0.0005820345249958336,-0.48997120264934546,0.09964045651417937,0.8
1.531,TAKEOFF,-0.029315372928977013,-0.0712389275431633,-0.00045792129822075367,-0.49075219990841806,0.09571979045656172,0.8
1.551,TAKEOFF,-0.029087228700518608,-0.07134157419204712,-7.045114762149751e-05,-0.4915006521025778,0.09179928639559656,0.8
1.57,TAKEOFF,-0.028957325965166092,-0.07143869251012802,0.00014569121412932873,-0.4922203489642164,0.08785856853799202,0.8
1.591,TAKEOFF,-0.028890296816825867,-0.07156219333410263,0.0002930540940724313,-0.4929078345461767,0.0839158307055282,0.8
1.611,TAKEOFF,-0.029292717576026917,-0.07126005738973618,7.003531936788931e-05,-0.49356328893567797,0.07997049340223233,0.8
1.631,TAKEOFF,-0.02994782291352749,-0.0715130940079689,-0.00044418705510906875,-0.4941877952587827,0.07601593923160771,0.8
1.651,TAKEOFF,-0.029606057330965996,-0.07103075087070465,-0.0005826858105137944,-0.494778356131712,0.07207203551725708,0.8
1.671,TAKEOFF,-0.02975107543170452,-0.07152844220399857,-0.000773303268942982,-0.49534126870417716,0.06809572320297477,0.8
1.69,TAKEOFF,-0.02955295331776142,-0.07103656232357025,-0.0008019519154913723,-0.4958707277749663,0.06412660396376234,0.8
1.711,TAKEOFF,-0.029287079349160194,-0.07124543190002441,-0.0005955905071459711,-0.4963634422673365,0.06019412912004381,0.8
1.731,TAKEOFF,-0.02917647548019886,-0.07154031842947006,-0.00044493816676549613,-0.49683093426122293,0.05620518446834223,0.8
1.751,TAKEOFF,-0.03000125102698803,-0.07116677612066269,-0.0009419796988368034,-0.497267281421057,0.05220393498685056,0.8
1.771,TAKEOFF,-0.030244270339608192,-0.071267269551754,-0.0015267772832885385,-0.4976683563032941,0.04823076958102088,0.8
1.791,TAKEOFF,-0.030308198183774948,-0.0711313858628273,-0.0018998284358531237,-0.49803848368910075,0.044245550789444435,0.8
1.811,TAKEOFF,-0.030349474400281906,-0.07113460451364517,-0.002211612882092595,-0.49837597313456145,0.04026647988313492,0.8
1.831,TAKEOFF,-0.030400151386857033,-0.07119867950677872,-0.002310787793248892,-0.49868130553698337,0.03628988161912151,0.8
1.851,TAKEOFF,-0.030457766726613045,-0.07127044349908829,-0.0025986346881836653,-0.49895592533946403,0.03229527161426558,0.8
1.871,TAKEOFF,-0.030559862032532692,-0.07141117751598358,-0.002814608160406351,-0.49920012814357184,0.028270692624013903,0.8
1.891,TAKEOFF,-0.03066447004675865,-0.07156531512737274,-0.0030359646771103144,-0.49940967761030375,0.024289378525859787,0.8
1.911,TAKEOFF,-0.030772840604186058,-0.07173499464988708,-0.0032622774597257376,-0.4995872426409474,0.020312237454676155,0.8
1.931,TAKEOFF,-0.029237844049930573,-0.07125452160835266,-0.0011546360328793526,-0.4997338173206645,0.01631293431963359,0.8
1.951,TAKEOFF,-0.029722902923822403,-0.07068870216608047,-0.001092484686523676,-0.49984846293953344,0.01230910626267692,0.8
1.971,TAKEOFF,-0.02940862812101841,-0.07081280648708344,-0.0003401187714189291,-0.4999310616015309,0.008302628858759355,0.8
1.991,TAKEOFF,-0.02937365509569645,-0.07089842110872269,-0.0002334978780709207,-0.49998145585660614,0.0043062512129021764,0.8
2.011,TAKEOFF,-0.029341230168938637,-0.07099776715040207,-0.00012687122216448188,-0.4999998981831699,0.0003190874797297356,0.8
2.031,TAKEOFF,-0.029730936512351036,-0.07123193144798279,-0.0007976924534887075,-0.49998661685250456,-0.0036582739627853554,0.8
2.051,TAKEOFF,-0.029759492725133896,-0.07136739045381546,-0.0007833739509806037,-0.4999408157295626,-0.007692903720929996,0.8
2.071,TAKEOFF,-0.02985379844903946,-0.07095683366060257,-0.001326190191321075,-0.49986110684586194,-0.011784475500835076,0.8
2.091,TAKEOFF,-0.02989114075899124,-0.07088122516870499,-0.0015829839976504445,-0.499754515225926,-0.015666030489555675,0.8
2.111,TAKEOFF,-0.029968054965138435,-0.07110626250505447,-0.0017621895531192422,-0.4996135582500785,-0.019654323002723236,0.8
2.13,TAKEOFF,-0.030219193547964096,-0.07123664766550064,-0.002038107253611088,-0.4994393699506634,-0.023670989486804073,0.8
2.151,TAKEOFF,-0.030171366408467293,-0.07118295133113861,-0.0020841886289417744,-0.49923361328356075,-0.027673080201525955,0.8
2.171,TAKEOFF,-0.030247436836361885,-0.07131607830524445,-0.002177783753722906,-0.498996992576691,-0.03165440568732516,0.8
2.19,TAKEOFF,-0.03035389818251133,-0.07127043604850769,-0.002411665627732873,-0.49872698329937015,-0.035656642145745335,0.8
2.211,TAKEOFF,-0.03040020912885666,-0.07131180912256241,-0.00242762197740376,-0.4984262809245792,-0.03963890114133422,0.8
2.231,TAKEOFF,-0.029787179082632065,-0.07102571427822113,-0.001855412032455206,-0.4980932238748645,-0.04362499661827048,0.8
2.251,TAKEOFF,-0.029458453878760338,-0.07102511823177338,-0.0014695196878165007,-0.4977282209849102,-0.04760901212161824,0.8
2.271,TAKEOFF,-0.02986711822450161,-0.07149387151002884,-0.0014241093304008245,-0.4973310275963742,-0.05159310990756883,0.8
2.291,TAKEOFF,-0.02929791621863842,-0.07165379077196121,-0.0009926657658070326,-0.4969014985444454,-0.05557787999091511,0.8
2.311,TAKEOFF,-0.028986573219299316,-0.07178595662117004,-0.0007297145784832537,-0.4964408493143629,-0.05955235622571155,0.8
2.331,TAKEOFF,-0.02898223139345646,-0.07197313010692596,-0.0006129987305030227,-0.4959495737331695,-0.06351393794977196,0.8
2.351,TAKEOFF,-0.029639074578881264,-0.07128647714853287,-0.0004144566773902625,-0.49542469043444987,-0.06748611789049319,0.8
2.37,TAKEOFF,-0.029990753158926964,-0.07105118781328201,-0.0009505983325652778,-0.4948707325242006,-0.0714349920624417,0.8
2.39,TAKEOFF,-0.029685141518712044,-0.07089685648679733,-0.0008383101667277515,-0.49428138136515326,-0.07540501333304005,0.8
2.411,TAKEOFF,-0.029752559959888458,-0.07097551971673965,-0.0008149008499458432,-0.49366435188920027,-0.07934423529038415,0.8
2.431,TAKEOFF,-0.029999990016222,-0.0711681991815567,-0.0010538409696891904,-0.4930130774404591,-0.08329529081939693,0.8
2.45,TAKEOFF,-0.03004389815032482,-0.07103608548641205,-0.0014983473811298609,-0.492331345885662,-0.08723443046419603,0.8
2.471,TAKEOFF,-0.0301356241106987,-0.07112804055213928,-0.0015786129515618086,-0.49162033226285634,-0.09115617864828887,0.8
2.491,TAKEOFF,-0.029749730601906776,-0.07103949040174484,-0.0013094114838168025,-0.4908706979652135,-0.09511024066389571,0.8
2.511,TAKEOFF,-0.03008018434047699,-0.07137109339237213,-0.001401199260726571,-0.490095987082207,-0.09902486276646504,0.8
2.531,TAKEOFF,-0.03011186607182026,-0.07156374305486679,-0.0015306355198845267,-0.4892870246739223,-0.10294759582302304,0.8
2.551,TAKEOFF,-0.030248666182160378,-0.07154227048158646,-0.0015396839007735252,-0.4884494574517227,-0.10685095935515856,0.8
2.571,TAKEOFF,-0.02949543483555317,-0.07138937711715698,-0.0012440131977200508,-0.4875779837383644,-0.11075969381336886,0.8
2.59,TAKEOFF,-0.02963414043188095,-0.07123817503452301,-0.0010633841156959534,-0.4866759313909863,-0.11465835252922481,0.8
2.611,TAKEOFF,-0.029801510274410248,-0.07090781629085541,-0.0012603324139490724,-0.4857433165186378,-0.11854716553960473,0.8
2.631,TAKEOFF,-0.029835816472768784,-0.071001797914505,-0.0012692747404798865,-0.4847794649199178,-0.12242904227330287,0.8
2.65,TAKEOFF,-0.030228206887841225,-0.0712389424443245,-0.0016750463983044028,-0.4837868076009716,-0.1262945952575189,0.8
2.671,TAKEOFF,-0.030375206843018532,-0.0712500512599945,-0.0020108548924326897,-0.48276335233608775,-0.13015200974715063,0.8
2.691,TAKEOFF,-0.030455633997917175,-0.07136541604995728,-0.0021217053290456533,-0.4817032364520842,-0.1340223563126223,0.8
2.711,TAKEOFF,-0.030549537390470505,-0.07132735848426819,-0.002452750224620104,-0.4806109087879373,-0.13788819512210979,0.8
2.731,TAKEOFF,-0.03063574805855751,-0.07145724445581436,-0.002598696853965521,-0.47949597772723795,-0.14171664455313687,0.8
2.751,TAKEOFF,-0.030456362292170525,-0.0712369978427887,-0.0025625063572078943,-0.4783480660549249,-0.14554424654211923,0.8
2.771,TAKEOFF,-0.030538983643054962,-0.07128021866083145,-0.0027674739249050617,-0.4771640452631716,-0.14938029959832697,0.8
2.791,TAKEOFF,-0.030595334246754646,-0.07136960327625275,-0.0029469020664691925,-0.47595434660429053,-0.1531909264561151,0.8
2.811,TAKEOFF,-0.029603706672787666,-0.07092329114675522,-0.0016932364087551832,-0.4747198160453073,-0.15697482681598854,0.8
2.831,TAKEOFF,-0.02923722378909588,-0.07117517292499542,-0.0011451545869931579,-0.47344571328478813,-0.16077672895123282,0.8
2.851,TAKEOFF,-0.029171917587518692,-0.07127068191766739,-0.0010224917205050588,-0.47214354817428295,-0.16456144723901334,0.8
2.871,TAKEOFF,-0.029916761443018913,-0.07130555063486099,-0.0012603842187672853,-0.47082053537570695,-0.16830930891823154,0.8
2.891,TAKEOFF,-0.030076492577791214,-0.0710497498512268,-0.0014741735067218542,-0.4694514942132618,-0.17209094857352555,0.8
2.911,TAKEOFF,-0.03009091503918171,-0.0711173266172409,-0.0014557521790266037,-0.46806871459256905,-0.1758171732785514,0.8
2.931,TAKEOFF,-0.03022496961057186,-0.07137838751077652,-0.0015759491361677647,-0.46663894416999796,-0.1795775481064087,0.8
2.951,TAKEOFF,-0.029414964839816093,-0.07148244231939316,-0.0008033290505409241,-0.46519576372603516,-0.18328366378744967,0.8
2.971,TAKEOFF,-0.029343295842409134,-0.07105110585689545,-0.000606992281973362,-0.46371252089806264,-0.18700453995121039,0.8
2.991,TAKEOFF,-0.029288996011018753,-0.07115717977285385,-0.0005054059438407421,-0.46219182329673547,-0.19073205938603835,0.8
3.011,TAKEOFF,-0.0299555491656065,-0.07141437381505966,-0.0010662015993148088,-0.46065290033670153,-0.19441940595368795,0.8
3.031,TAKEOFF,-0.030122671276330948,-0.07112254202365875,-0.0014255979331210256,-0.45908590173874686,-0.1980912285405935,0.8
3.051,TAKEOFF,-0.030128391459584236,-0.07127223163843155,-0.001455729710869491,-0.4574816507941632,-0.20176852873192916,0.8
3.07,TAKEOFF,-0.030135082080960274,-0.07142866402864456,-0.001482737367041409,-0.45585395948871443,-0.2054194918172604,0.8
3.091,TAKEOFF,-0.029364963993430138,-0.07141797244548798,-0.0006650229333899915,-0.45419452016837286,-0.20906299971305664,0.8
3.111,TAKEOFF,-0.029031477868556976,-0.0715390294790268,-0.00037571438588202,-0.45251263312610496,-0.21267890553902882,0.8
3.131,TAKEOFF,-0.028898784890770912,-0.07171965390443802,-0.0002763904631137848,-0.4507967413534815,-0.2162921588617634,0.8
3.151,TAKEOFF,-0.028745418414473534,-0.07186324149370193,-0.00021244972595013678,-0.4490500904664258,-0.21989546664743861,0.8
3.171,TAKEOFF,-0.028602801263332367,-0.07206346094608307,-0.00011998703121207654,-0.44727615141977445,-0.2234816421344604,0.8
3.191,TAKEOFF,-0.02846432849764824,-0.07207824289798737,-0.00020648661302402616,-0.4454772326407637,-0.2270463283092833,0.8
3.211,TAKEOFF,-0.02836238034069538,-0.07213012874126434,-0.00027799775125458837,-0.44364240541432,-0.2306109627016811,0.8
3.231,TAKEOFF,-0.029177218675613403,-0.07165505737066269,-4.102356979274191e-05,-0.4417870941706176,-0.2341456030428114,0.8
3.251,TAKEOFF,-0.029840266332030296,-0.07157765328884125,-0.0005971493665128946,-0.43989752472139476,-0.23767660327425982,0.8
3.271,TAKEOFF,-0.029270993545651436,-0.07150276750326157,-0.0004705079481936991,-0.43797458167562436,-0.241201711863871,0.8
3.291,TAKEOFF,-0.02943338453769684,-0.07111352682113647,-0.0006310350727289915,-0.4360403328139298,-0.24468107437952236,0.8
3.311,TAKEOFF,-0.029597653076052666,-0.07166754454374313,-0.0008129766792990267,-0.43406616109764523,-0.2481664114862305,0.8
3.331,TAKEOFF,-0.02963261306285858,-0.07196174561977386,-0.0009166761301457882,-0.43207125833061233,-0.25162358340306906,0.8
3.351,TAKEOFF,-0.029626816511154175,-0.07214126735925674,-0.0009722176473587751,-0.430039139481668,-0.25508104303116397,0.8
3.371,TAKEOFF,-0.03014315292239189,-0.07125977426767349,-0.0016394173726439476,-0.4279808830130455,-0.25851956168803525,0.8
3.391,TAKEOFF,-0.02950051985681057,-0.07106843590736389,-0.0014727436937391758,-0.4259032268819094,-0.261928313344657,0.8
3.411,TAKEOFF,-0.029499854892492294,-0.07121860235929489,-0.0015699993818998337,-0.4237957394303506,-0.26532465253097454,0.8
3.431,TAKEOFF,-0.029853476211428642,-0.07169186323881149,-0.0016452681738883257,-0.42167431411460504,-0.2686834062907075,0.8
3.451,TAKEOFF,-0.029895607382059097,-0.07190026342868805,-0.0017452486790716648,-0.41951062596822375,-0.27204932402001863,0.8
3.471,TAKEOFF,-0.03034488670527935,-0.07152547687292099,-0.00228595151565969,-0.41730549367472214,-0.27541990659517773,0.8
3.49,TAKEOFF,-0.02991446852684021,-0.07148683071136475,-0.0014290111139416695,-0.4150903216069163,-0.2787472419742782,0.8
3.511,TAKEOFF,-0.029919438064098358,-0.07163556665182114,-0.0014539298135787249,-0.4128512830261839,-0.2820528640231008,0.8
3.531,TAKEOFF,-0.029928095638751984,-0.07179993391036987,-0.0014789223205298185,-0.4105799335637159,-0.28534911626780035,0.8
3.551,TAKEOFF,-0.030188975855708122,-0.07161324471235275,-0.0014602475566789508,-0.40828157892349803,-0.2886280518448189,0.8
3.571,TAKEOFF,-0.030309103429317474,-0.07128933072090149,-0.0019263806752860546,-0.40596257839780336,-0.2918807717897967,0.8
3.59,TAKEOFF,-0.030310655012726784,-0.07123082131147385,-0.0021930309012532234,-0.4036056184327912,-0.29513133478077885,0.8
3.611,TAKEOFF,-0.029711060225963593,-0.07106126844882965,-0.0014434396289288998,-0.4012528194313249,-0.29832226684981555,0.8
3.631,TAKEOFF,-0.029702022671699524,-0.07111353427171707,-0.0014420785009860992,-0.39883562871591666,-0.30154625062630025,0.8
3.651,TAKEOFF,-0.030121108517050743,-0.07116518914699554,-0.0017455489141866565,-0.3964168011994008,-0.3047190832994132,0.8
3.671,TAKEOFF,-0.03013368509709835,-0.07124921679496765,-0.0017648685025051236,-0.393953119721773,-0.3078976119775572,0.8
3.691,TAKEOFF,-0.0301505234092474,-0.07119999825954437,-0.001935172127559781,-0.39148563688528637,-0.31102893131109477,0.8
3.711,TAKEOFF,-0.030170142650604248,-0.07132971286773682,-0.001990839373320341,-0.38899098865694665,-0.31414329651242157,0.8
3.731,TAKEOFF,-0.03023720160126686,-0.07121052592992783,-0.002212322084233165,-0.38646218657731773,-0.31724907934599034,0.8
3.751,TAKEOFF,-0.029665669426321983,-0.07106661051511765,-0.0015079919248819351,-0.3839104209224816,-0.32033230980830363,0.8
3.771,TAKEOFF,-0.029627183452248573,-0.07117830216884613,-0.0014779458288103342,-0.38133618568361827,-0.3233925068523837,0.8
3.791,TAKEOFF,-0.02919345535337925,-0.07131477445363998,-0.000956630683504045,-0.3787384607020209,-0.32643097032154256,0.8
3.811,TAKEOFF,-0.02898256480693817,-0.07150023430585861,-0.0006630914285778999,-0.37611140481086863,-0.3294544144053846,0.8
3.831,TAKEOFF,-0.029037021100521088,-0.07197548449039459,-0.0005040135001763701,-0.37348208966135504,-0.33243214149986694,0.8
3.851,TAKEOFF,-0.028965232893824577,-0.07216981798410416,-0.000373430666513741,-0.3707900157162963,-0.33543220514003835,0.8
3.871,TAKEOFF,-0.028742168098688126,-0.07215425372123718,-0.00031019182642921805,-0.36808730160515984,-0.3383958309392007,0.8
3.891,TAKEOFF,-0.02863805927336216,-0.07234003394842148,-0.00019152567256242037,-0.36537685104573386,-0.3413206069370902,0.8
3.911,TAKEOFF,-0.028532469645142555,-0.07253769785165787,-7.199757965281606e-05,-0.36263712090853045,-0.34423003724133644,0.8
3.931,TAKEOFF,-0.02975073643028736,-0.07179833203554153,-0.00047855518641881645,-0.35987693869054266,-0.34711466260981166,0.8
3.951,TAKEOFF,-0.030184319242835045,-0.0716623067855835,-0.0006872023222967982,-0.357084198650475,-0.34998696414887814,0.8
3.971,TAKEOFF,-0.02996188960969448,-0.07147292792797089,-0.0008681798353791237,-0.35426459752903167,-0.35284075010915794,0.8
3.991,TAKEOFF,-0.03004232607781887,-0.07156262546777725,-0.0008970600320026278,-0.3514383013287492,-0.35565590162285127,0.8
4.011,TAKEOFF,-0.029957786202430725,-0.07165447622537613,-0.00106485141441226,-0.348600539969875,-0.35843780985369217,0.8
4.031,TAKEOFF,-0.02936463989317417,-0.07174919545650482,-0.0007053480367176235,-0.3457109610026464,-0.36122559632814877,0.8
4.051,TAKEOFF,-0.029972616583108902,-0.07148463279008865,-0.0009359588730148971,-0.342797457123926,-0.3639916254385121,0.8
4.071,TAKEOFF,-0.02942051738500595,-0.07135145366191864,-0.0007051086286082864,-0.3398806388647973,-0.36671671808748674,0.8
4.091,TAKEOFF,-0.029446786269545555,-0.07144181430339813,-0.0006998404860496521,-0.33692961578163977,-0.3694298769851142,0.8
4.111,TAKEOFF,-0.029716026037931442,-0.07120995223522186,-0.0006450686487369239,-0.3339727625479192,-0.37210508445345275,0.8
4.131,TAKEOFF,-0.029824256896972656,-0.07161423563957214,-0.0008503398858010769,-0.3309852694129832,-0.37476492823050417,0.8
4.15,TAKEOFF,-0.030028069391846657,-0.07151943445205688,-0.0011592356022447348,-0.32796532781226573,-0.37741057716099197,0.8
4.171,TAKEOFF,-0.029521239921450615,-0.07179269194602966,-0.0008371883886866271,-0.3249502248873594,-0.3800096727001229,0.8
4.191,TAKEOFF,-0.029564833268523216,-0.0719350278377533,-0.0008433061884716153,-0.32188486094930946,-0.38260963956968425,0.8
