timestamp_sec,flight_state,cf1_act_x,cf1_act_y,cf1_act_z,cf1_targ_x,cf1_targ_y,cf1_targ_z,cf2_act_x,cf2_act_y,cf2_act_z,cf2_targ_x,cf2_targ_y,cf2_targ_z,cf3_act_x,cf3_act_y,cf3_act_z,cf3_targ_x,cf3_targ_y,cf3_targ_z,cf4_act_x,cf4_act_y,cf4_act_z,cf4_targ_x,cf4_targ_y,cf4_targ_z,Z11_estimation_norm
0.006,TAKEOFF,0.24319785833358765,0.2523612380027771,-0.0019068820402026176,0.25,0.25,0.5,1.6072745323181152,0.11092111468315125,0.002413662616163492,1.6,0.1,0.5,1.6876327991485596,1.5820748805999756,0.011468252167105675,1.6,1.6,0.5,0.238341823220253,1.6085871458053589,0.006662542931735516,0.25,1.6,0.5,5.0990195135927845
0.026,TAKEOFF,0.24319785833358765,0.2523612380027771,-0.0019068820402026176,0.25,0.25,0.5,1.6072745323181152,0.11092111468315125,0.002413662616163492,1.6,0.1,0.5,1.6876327991485596,1.5820748805999756,0.011468252167105675,1.6,1.6,0.5,0.23643872141838074,1.6100165843963623,0.008850357495248318,0.25,1.6,0.5,5.0990195135927845
0.046,TAKEOFF,0.24319785833358765,0.2523612380027771,-0.0019068820402026176,0.25,0.25,0.5,1.6072745323181152,0.11092111468315125,0.002413662616163492,1.6,0.1,0.5,1.6887339353561401,1.5773060321807861,0.014120625331997871,1.6,1.6,0.5,0.23643872141838074,1.6100165843963623,0.008850357495248318,0.25,1.6,0.5,5.0990195135927845
0.066,TAKEOFF,0.24319785833358765,0.2523612380027771,-0.0019068820402026176,0.25,0.25,0.5,1.6072745323181152,0.11092111468315125,0.002413662616163492,1.6,0.1,0.5,1.6887339353561401,1.5773060321807861,0.014120625331997871,1.6,1.6,0.5,0.23643872141838074,1.6100165843963623,0.008850357495248318,0.25,1.6,0.5,5.0990195135927845
0.086,TAKEOFF,0.24439872801303864,0.2507548928260803,-0.002292839577421546,0.25,0.25,0.5,1.6068025827407837,0.10988476127386093,0.0026402059011161327,1.6,0.1,0.5,1.6887339353561401,1.5773060321807861,0.014120625331997871,1.6,1.6,0.5,0.23643872141838074,1.6100165843963623,0.008850357495248318,0.25,1.6,0.5,5.0990195135927845
0.106,TAKEOFF,0.24439872801303864,0.2507548928260803,-0.002292839577421546,0.25,0.25,0.5,1.6068025827407837,0.10988476127386093,0.0026402059011161327,1.6,0.1,0.5,1.6887339353561401,1.5773060321807861,0.014120625331997871,1.6,1.6,0.5,0.23643872141838074,1.6100165843963623,0.008850357495248318,0.25,1.6,0.5,5.0990195135927845
0.126,TAKEOFF,0.24439872801303864,0.2507548928260803,-0.002292839577421546,0.25,0.25,0.5,1.6068025827407837,0.10988476127386093,0.0026402059011161327,1.6,0.1,0.5,1.6887339353561401,1.5773060321807861,0.014120625331997871,1.6,1.6,0.5,0.23941157758235931,1.6064602136611938,0.0059789749793708324,0.25,1.6,0.5,5.0990195135927845
0.145,TAKEOFF,0.24439872801303864,0.2507548928260803,-0.002292839577421546,0.25,0.25,0.5,1.6068025827407837,0.10988476127386093,0.0026402059011161327,1.6,0.1,0.5,1.6883363723754883,1.5744789838790894,0.018463758751749992,1.6,1.6,0.5,0.23941157758235931,1.6064602136611938,0.0059789749793708324,0.25,1.6,0.5,5.0990195135927845
0.166,TAKEOFF,0.24439872801303864,0.2507548928260803,-0.002292839577421546,0.25,0.25,0.5,1.6068025827407837,0.10988476127386093,0.0026402059011161327,1.6,0.1,0.5,1.6883363723754883,1.5744789838790894,0.018463758751749992,1.6,1.6,0.5,0.23941157758235931,1.6064602136611938,0.0059789749793708324,0.25,1.6,0.5,5.0990195135927845
0.186,TAKEOFF,0.2435559630393982,0.25168734788894653,-0.0016631903126835823,0.25,0.25,0.5,1.6068025827407837,0.10988476127386093,0.0026402059011161327,1.6,0.1,0.5,1.6883363723754883,1.5744789838790894,0.018463758751749992,1.6,1.6,0.5,0.23941157758235931,1.6064602136611938,0.0059789749793708324,0.25,1.6,0.5,5.0990195135927845
0.206,TAKEOFF,0.2435559630393982,0.25168734788894653,-0.0016631903126835823,0.25,0.25,0.5,1.6067819595336914,0.10975288599729538,0.002715917071327567,1.6,0.1,0.5,1.6883363723754883,1.5744789838790894,0.018463758751749992,1.6,1.6,0.5,0.23941157758235931,1.6064602136611938,0.0059789749793708324,0.25,1.6,0.5,5.0990195135927845
0.225,TAKEOFF,0.2435559630393982,0.25168734788894653,-0.0016631903126835823,0.25,0.25,0.5,1.6067819595336914,0.10975288599729538,0.002715917071327567,1.6,0.1,0.5,1.6883363723754883,1.5744789838790894,0.018463758751749992,1.6,1.6,0.5,0.2441120445728302,1.6049715280532837,-0.0007116968045011163,0.25,1.6,0.5,5.0990195135927845
0.245,TAKEOFF,0.2435559630393982,0.25168734788894653,-0.0016631903126835823,0.25,0.25,0.5,1.6067819595336914,0.10975288599729538,0.002715917071327567,1.6,0.1,0.5,1.6846892833709717,1.5822389125823975,0.013813654892146587,1.6,1.6,0.5,0.2441120445728302,1.6049715280532837,-0.0007116968045011163,0.25,1.6,0.5,5.0990195135927845
0.266,TAKEOFF,0.2435559630393982,0.25168734788894653,-0.0016631903126835823,0.25,0.25,0.5,1.6067819595336914,0.10975288599729538,0.002715917071327567,1.6,0.1,0.5,1.6846892833709717,1.5822389125823975,0.013813654892146587,1.6,1.6,0.5,0.2441120445728302,1.6049715280532837,-0.0007116968045011163,0.25,1.6,0.5,5.0990195135927845
0.285,TAKEOFF,0.24590982496738434,0.25213155150413513,-0.00042139110155403614,0.25,0.25,0.5,1.607211709022522,0.10945406556129456,0.0025558583438396454,1.6,0.1,0.5,1.6846892833709717,1.5822389125823975,0.013813654892146587,1.6,1.6,0.5,0.2441120445728302,1.6049715280532837,-0.0007116968045011163,0.25,1.6,0.5,5.0990195135927845
0.305,TAKEOFF,0.24590982496738434,0.25213155150413513,-0.00042139110155403614,0.25,0.25,0.5,1.607211709022522,0.10945406556129456,0.0025558583438396454,1.6,0.1,0.5,1.6846892833709717,1.5822389125823975,0.013813654892146587,1.6,1.6,0.5,0.2441120445728302,1.6049715280532837,-0.0007116968045011163,0.25,1.6,0.5,5.0990195135927845
0.325,TAKEOFF,0.24590982496738434,0.25213155150413513,-0.00042139110155403614,0.25,0.25,0.5,1.607211709022522,0.10945406556129456,0.0025558583438396454,1.6,0.1,0.5,1.6846892833709717,1.5822389125823975,0.013813654892146587,1.6,1.6,0.5,0.23739248514175415,1.6077576875686646,0.005806139670312405,0.25,1.6,0.5,5.0990195135927845
0.345,TAKEOFF,0.24590982496738434,0.25213155150413513,-0.00042139110155403614,0.25,0.25,0.5,1.607211709022522,0.10945406556129456,0.0025558583438396454,1.6,0.1,0.5,1.6830062866210938,1.5832096338272095,0.014156131073832512,1.6,1.6,0.5,0.23739248514175415,1.6077576875686646,0.005806139670312405,0.25,1.6,0.5,5.0990195135927845
0.366,TAKEOFF,0.24590982496738434,0.25213155150413513,-0.00042139110155403614,0.25,0.25,0.5,1.607211709022522,0.10945406556129456,0.0025558583438396454,1.6,0.1,0.5,1.6830062866210938,1.5832096338272095,0.014156131073832512,1.6,1.6,0.5,0.23739248514175415,1.6077576875686646,0.005806139670312405,0.25,1.6,0.5,5.0990195135927845
0.385,TAKEOFF,0.2460387796163559,0.2546045184135437,-0.0011604729807004333,0.25,0.25,0.5,1.6067875623703003,0.11000131070613861,0.002966009546071291,1.6,0.1,0.5,1.6830062866210938,1.5832096338272095,0.014156131073832512,1.6,1.6,0.5,0.23739248514175415,1.6077576875686646,0.005806139670312405,0.25,1.6,0.5,5.0990195135927845
0.406,TAKEOFF,0.2460387796163559,0.2546045184135437,-0.0011604729807004333,0.25,0.25,0.5,1.6067875623703003,0.11000131070613861,0.002966009546071291,1.6,0.1,0.5,1.6830062866210938,1.5832096338272095,0.014156131073832512,1.6,1.6,0.5,0.23739248514175415,1.6077576875686646,0.005806139670312405,0.25,1.6,0.5,5.0990195135927845
0.425,TAKEOFF,0.2460387796163559,0.2546045184135437,-0.0011604729807004333,0.25,0.25,0.5,1.6067875623703003,0.11000131070613861,0.002966009546071291,1.6,0.1,0.5,1.6830062866210938,1.5832096338272095,0.014156131073832512,1.6,1.6,0.5,0.237188458442688,1.6090631484985352,0.010622363537549973,0.25,1.6,0.5,5.0990195135927845
0.445,TAKEOFF,0.2460387796163559,0.2546045184135437,-0.0011604729807004333,0.25,0.25,0.5,1.6067875623703003,0.11000131070613861,0.002966009546071291,1.6,0.1,0.5,1.6891638040542603,1.575202465057373,0.012266496196389198,1.6,1.6,0.5,0.237188458442688,1.6090631484985352,0.010622363537549973,0.25,1.6,0.5,5.0990195135927845
0.465,TAKEOFF,0.2460387796163559,0.2546045184135437,-0.0011604729807004333,0.25,0.25,0.5,1.6067875623703003,0.11000131070613861,0.002966009546071291,1.6,0.1,0.5,1.6891638040542603,1.575202465057373,0.012266496196389198,1.6,1.6,0.5,0.237188458442688,1.6090631484985352,0.010622363537549973,0.25,1.6,0.5,5.0990195135927845
0.485,TAKEOFF,0.24583201110363007,0.25620949268341064,-0.00038473319727927446,0.25,0.25,0.5,1.6072412729263306,0.10674604028463364,0.0037190516013652086,1.6,0.1,0.5,1.6891638040542603,1.575202465057373,0.012266496196389198,1.6,1.6,0.5,0.237188458442688,1.6090631484985352,0.010622363537549973,0.25,1.6,0.5,5.0990195135927845
0.505,TAKEOFF,0.24583201110363007,0.25620949268341064,-0.00038473319727927446,0.25,0.25,0.5,1.6072412729263306,0.10674604028463364,0.0037190516013652086,1.6,0.1,0.5,1.6891638040542603,1.575202465057373,0.012266496196389198,1.6,1.6,0.5,0.237188458442688,1.6090631484985352,0.010622363537549973,0.25,1.6,0.5,5.0990195135927845
0.525,TAKEOFF,0.24583201110363007,0.25620949268341064,-0.00038473319727927446,0.25,0.25,0.5,1.6072412729263306,0.10674604028463364,0.0037190516013652086,1.6,0.1,0.5,1.6891638040542603,1.575202465057373,0.012266496196389198,1.6,1.6,0.5,0.24549083411693573,1.6032309532165527,0.0034474069252610207,0.25,1.6,0.5,5.0990195135927845
0.545,TAKEOFF,0.24583201110363007,0.25620949268341064,-0.00038473319727927446,0.25,0.25,0.5,1.6072412729263306,0.10674604028463364,0.0037190516013652086,1.6,0.1,0.5,1.688122034072876,1.5795081853866577,0.013058196753263474,1.6,1.6,0.5,0.24549083411693573,1.6032309532165527,0.0034474069252610207,0.25,1.6,0.5,5.0990195135927845
0.566,TAKEOFF,0.24583201110363007,0.25620949268341064,-0.00038473319727927446,0.25,0.25,0.5,1.6072412729263306,0.10674604028463364,0.0037190516013652086,1.6,0.1,0.5,1.688122034072876,1.5795081853866577,0.013058196753263474,1.6,1.6,0.5,0.24549083411693573,1.6032309532165527,0.0034474069252610207,0.25,1.6,0.5,5.0990195135927845
0.586,TAKEOFF,0.24194234609603882,0.2580406367778778,-0.0005205328343436122,0.25,0.25,0.5,1.6072412729263306,0.10674604028463364,0.0037190516013652086,1.6,0.1,0.5,1.688122034072876,1.5795081853866577,0.013058196753263474,1.6,1.6,0.5,0.24549083411693573,1.6032309532165527,0.0034474069252610207,0.25,1.6,0.5,5.0990195135927845
0.605,TAKEOFF,0.24194234609603882,0.2580406367778778,-0.0005205328343436122,0.25,0.25,0.5,1.6061781644821167,0.1087583601474762,0.004239127971231937,1.6,0.1,0.5,1.688122034072876,1.5795081853866577,0.013058196753263474,1.6,1.6,0.5,0.24549083411693573,1.6032309532165527,0.0034474069252610207,0.25,1.6,0.5,5.0990195135927845
0.625,TAKEOFF,0.24194234609603882,0.2580406367778778,-0.0005205328343436122,0.25,0.25,0.5,1.6061781644821167,0.1087583601474762,0.004239127971231937,1.6,0.1,0.5,1.688122034072876,1.5795081853866577,0.013058196753263474,1.6,1.6,0.5,0.24083708226680756,1.603073000907898,0.005542424041777849,0.25,1.6,0.5,5.0990195135927845
0.645,TAKEOFF,0.24194234609603882,0.2580406367778778,-0.0005205328343436122,0.25,0.25,0.5,1.6061781644821167,0.1087583601474762,0.004239127971231937,1.6,0.1,0.5,1.6890662908554077,1.5782095193862915,0.01374753750860691,1.6,1.6,0.5,0.24083708226680756,1.603073000907898,0.005542424041777849,0.25,1.6,0.5,5.0990195135927845
0.665,TAKEOFF,0.24194234609603882,0.2580406367778778,-0.0005205328343436122,0.25917107844577325,0.2521989783223186,0.5,1.6061781644821167,0.1087583601474762,0.004239127971231937,1.6050902927936486,0.10116379901254448,0.5,1.6890662908554077,1.5782095193862915,0.01374753750860691,1.6030544270178078,1.6005419043941693,0.5,0.24083708226680756,1.603073000907898,0.005542424041777849,0.25916931383098446,1.6005470987818455,0.5,5.082010011913105
0.685,TAKEOFF,0.2424139529466629,0.2565527856349945,-6.562280759681016e-06,0.2682268000945031,0.25439250068531766,0.5,1.6049249172210693,0.10369507223367691,0.006264707539230585,1.6102967192991517,0.1023426900511367,0.5,1.6890662908554077,1.5782095193862915,0.01374753750860691,1.6060861657561434,1.601015821688603,0.5,0.24083708226680756,1.603073000907898,0.005542424041777849,0.268214073915223,1.6010394305706304,0.5,5.065571650836909
0.705,TAKEOFF,0.2424139529466629,0.2565527856349945,-6.562280759681016e-06,0.27716775991142006,0.2565778254507534,0.5,1.6049249172210693,0.10369507223367691,0.006264707539230585,1.6156108869371928,0.1035364961941142,0.5,1.6890662908554077,1.5782095193862915,0.01374753750860691,1.6090982894250419,1.6014339094823717,0.5,0.24083708226680756,1.603073000907898,0.005542424041777849,0.27713155178027254,1.6014734446563013,0.5,5.050094697568551
0.725,TAKEOFF,0.2424139529466629,0.2565527856349945,-6.562280759681016e-06,0.28599448320663284,0.25875231860413733,0.5,1.6049249172210693,0.10369507223367691,0.006264707539230585,1.621027253519683,0.10474507950341284,0.5,1.6890662908554077,1.5782095193862915,0.01374753750860691,1.6120978965733916,1.6018110992032317,0.5,0.2387780100107193,1.6043369770050049,0.006345064844936132,0.28592054067739225,1.6018497340947426,0.5,5.035620621598948
0.745,TAKEOFF,0.2424139529466629,0.2565527856349945,-6.562280759681016e-06,0.294707472996807,0.2609135930919137,0.5,1.6049249172210693,0.10369507223367691,0.006264707539230585,1.6265431062801754,0.10596832364365186,0.5,1.6857166290283203,1.5779736042022705,0.015569156035780907,1.6150932572363865,1.6021619831034173,0.5,0.2387780100107193,1.6043369770050049,0.006345064844936132,0.29458128893075325,1.6021722752580236,0.5,5.022031310466924
0.767,TAKEOFF,0.2424139529466629,0.2565527856349945,-6.562280759681016e-06,0.3033072524781165,0.2630596095206175,0.5,1.6049249172210693,0.10369507223367691,0.006264707539230585,1.632158262211056,0.10720611626727637,0.5,1.6857166290283203,1.5779736042022705,0.015569156035780907,1.6180917853528847,1.6024988934460958,0.5,0.2387780100107193,1.6043369770050049,0.006345064844936132,0.3031152342157444,1.602447392668974,0.5,5.0091608411299156
0.785,TAKEOFF,0.242384135723114,0.25712263584136963,0.0002865094575099647,0.3117943975041465,0.2651887328690037,0.5,1.6049249172210693,0.10369507223367691,0.006264707539230585,1.6378745779586938,0.10845833360878608,0.5,1.6857166290283203,1.5779736042022705,0.015569156035780907,1.6210990539151493,1.6028311804655426,0.5,0.2387780100107193,1.6043369770050049,0.006345064844936132,0.3115246486697794,1.6026826781353511,0.5,4.996849441651379
0.805,TAKEOFF,0.242384135723114,0.25712263584136963,0.0002865094575099647,0.3201695573041315,0.2672997478208949,0.5,1.6017062664031982,0.10525453090667725,0.013102265074849129,1.6436953676594748,0.10972482891108894,0.5,1.6857166290283203,1.5779736042022705,0.015569156035780907,1.6241186605144058,1.6031653423005343,0.5,0.2387780100107193,1.6043369770050049,0.006345064844936132,0.3198122889059249,1.6028860443117385,0.5,4.984966435043396
0.826,TAKEOFF,0.242384135723114,0.25712263584136963,0.0002865094575099647,0.32843346433696236,0.26939184080221773,0.5,1.6017062664031982,0.10525453090667725,0.013102265074849129,1.6496248183499436,0.11100542544214939,0.5,1.6857166290283203,1.5779736042022705,0.015569156035780907,1.6271525811816203,1.6035055763285193,0.5,0.23981153964996338,1.6044363975524902,0.0033033681102097034,0.3279811094571782,1.603065014162803,0.5,4.973417194769068
