timestamp_sec,flight_state,cf1_act_x,cf1_act_y,cf1_act_z,cf1_targ_x,cf1_targ_y,cf1_targ_z,cf2_act_x,cf2_act_y,cf2_act_z,cf2_targ_x,cf2_targ_y,cf2_targ_z,cf3_act_x,cf3_act_y,cf3_act_z,cf3_targ_x,cf3_targ_y,cf3_targ_z,cf4_act_x,cf4_act_y,cf4_act_z,cf4_targ_x,cf4_targ_y,cf4_targ_z,cf5_act_x,cf5_act_y,cf5_act_z,cf5_targ_x,cf5_targ_y,cf5_targ_z
0.011,TAKEOFF,0.001263680518604815,-0.0037308738101273775,-0.001137525774538517,-0.5718845476404475,0.4948056303343043,0.5,0.33889567852020264,0.4357147216796875,0.003991793841123581,-0.9928016658828249,0.08453708123133101,0.5,-0.41163092851638794,0.27158254384994507,0.0010269649792462587,-0.7326836315877077,-0.44255884082363095,0.5,-0.41506850719451904,-0.5340041518211365,0.003374104155227542,-0.1510047270641372,-0.3580534868820895,0.5,0.32506808638572693,-0.5983472466468811,-0.0007048620609566569,0.05162542782488272,0.221269616140085,0.5
0.031,TAKEOFF,0.001263680518604815,-0.0037308738101273775,-0.001137525774538517,-0.5743549237741441,0.4944404365649529,0.5,0.33889567852020264,0.4357147216796875,0.003991793841123581,-0.9932177341765833,0.08207476283070943,0.5,-0.41163092851638794,0.27158254384994507,0.0010269649792462587,-0.730470399801195,-0.44371544351698794,0.5,-0.41506850719451904,-0.5340041518211365,0.003374104155227542,-0.14922080630133228,-0.3563059882574422,0.5,0.32506808638572693,-0.5983472466468811,-0.0007048620609566569,0.05273613594674531,0.2235062323787677,0.5
0.051,TAKEOFF,0.001263680518604815,-0.0037308738101273775,-0.001137525774538517,-0.5768230917801745,0.49406296417494694,0.5,0.33889567852020264,0.4357147216796875,0.003991793841123581,-0.9936214424591825,0.07961075018184384,0.5,-0.41163092851638794,0.27158254384994507,0.0010269649792462587,-0.7282517372353509,-0.44486081469269056,0.5,-0.4142146408557892,-0.5339933037757874,0.0019908780232071877,-0.14744588914347423,-0.35454985392489524,0.5,0.32506808638572693,-0.5983472466468811,-0.0007048620609566569,0.05385783938181793,0.22573695426079496,0.5
0.072,TAKEOFF,-0.0003379291156306863,-0.005748467985540628,0.0008234955021180212,-0.5793154735004633,0.49366897377027585,0.5,0.3384053707122803,0.4379986822605133,0.003965175244957209,-0.994016923625501,0.07711860457500426,0.5,-0.4095233082771301,0.2712995707988739,0.004746582359075546,-0.7260037763177574,-0.44600705497796006,0.5,-0.4142146408557892,-0.5339933037757874,0.0019908780232071877,-0.1456610917247016,-0.3527661237736266,0.5,0.32506808638572693,-0.5983472466468811,-0.0007048620609566569,0.055002734831576805,0.22798560040630647,0.5
0.091,TAKEOFF,-0.0003379291156306863,-0.005748467985540628,0.0008234955021180212,-0.5817736117769551,0.49326775327093075,0.5,0.3384053707122803,0.4379986822605133,0.003965175244957209,-0.9943949467570872,0.07465679219640294,0.5,-0.4095233082771301,0.2712995707988739,0.004746582359075546,-0.7237792691851195,-0.44712731820251583,0.5,-0.4142146408557892,-0.5339933037757874,0.0019908780232071877,-0.1439082475769286,-0.3509966721441473,0.5,0.32506808638572693,-0.5983472466468811,-0.0007048620609566569,0.056143924703909664,0.23019944487932933,0.5
0.111,TAKEOFF,-0.0003379291156306863,-0.005748467985540628,0.0008234955021180212,-0.5842271945767221,0.49285472473512415,0.5,0.3384053707122803,0.4379986822605133,0.003965175244957209,-0.9947603320589266,0.07219566344968872,0.5,-0.4095233082771301,0.2712995707988739,0.004746582359075546,-0.7215515069208788,-0.44823535088286803,0.5,-0.4142146408557892,-0.5339933037757874,0.0019908780232071877,-0.14216602947693407,-0.3492203452545364,0.5,0.3271130323410034,-0.6009179353713989,-0.000324348482536152,0.05729493696653848,0.23240530795259146,0.5
0.131,TAKEOFF,-0.0003379291156306863,-0.005748467985540628,0.0008234955021180212,-0.5866930736830601,0.4924269600411654,0.5,0.3384053707122803,0.4379986822605133,0.003965175244957209,-0.9951155022092286,0.06971828649718305,0.5,-0.4095233082771301,0.2712995707988739,0.004746582359075546,-0.7193051350392169,-0.4493386893485034,0.5,-0.4142146408557892,-0.5339933037757874,0.0019908780232071877,-0.1404225251523929,-0.34742486897488856,0.5,0.3271130323410034,-0.6009179353713989,-0.000324348482536152,0.058463763916101474,0.23461831178504342,0.5
0.151,TAKEOFF,-0.0003379291156306863,-0.005748467985540628,0.0008234955021180212,-0.5891543174903493,0.4919873043817594,0.5,0.3384053707122803,0.4379986822605133,0.003965175244957209,-0.995457930993177,0.06724164346564006,0.5,-0.4095233082771301,0.2712995707988739,0.004746582359075546,-0.7170555238591341,-0.4504296832605916,0.5,-0.41425472497940063,-0.5348593592643738,0.0014063555281609297,-0.13868976019768164,-0.34562249726253524,0.5,0.3271130323410034,-0.6009179353713989,-0.000324348482536152,0.05964246745965801,0.23682323267572727,0.5
0.171,TAKEOFF,-0.0003379291156306863,-0.005748467985540628,0.0008234955021180212,-0.5916061834062127,0.4915366793655864,0.5,0.3395979702472687,0.4384753704071045,0.003478654194623232,-0.9957870293710706,0.0647705296211882,0.5,-0.4064541161060333,0.27274054288864136,0.006804408505558968,-0.7148070519264513,-0.45150629059036024,0.5,-0.41425472497940063,-0.5348593592643738,0.0014063555281609297,-0.13697102974263997,-0.3438167633404177,0.5,0.3271130323410034,-0.6009179353713989,-0.000324348482536152,0.06082870555362546,0.23901584494400324,0.5
0.191,TAKEOFF,0.0034800851717591286,-0.006871450692415237,-0.00046465842751786113,-0.5940692071228618,0.49107126190734895,0.5,0.3395979702472687,0.4384753704071045,0.003478654194623232,-0.9961055072506094,0.06228423296160541,0.5,-0.4064541161060333,0.27274054288864136,0.006804408505558968,-0.7125408583640223,-0.4525774889738603,0.5,-0.41425472497940063,-0.5348593592643738,0.0014063555281609297,-0.13525196721643373,-0.3419925036905319,0.5,0.3278307616710663,-0.6024497151374817,-3.68248438462615e-05,0.062032460046072824,0.24121449779543772,0.5
