timestamp_sec,flight_state,cf1_act_x,cf1_act_y,cf1_act_z,cf1_targ_x,cf1_targ_y,cf1_targ_z,cf2_act_x,cf2_act_y,cf2_act_z,cf2_targ_x,cf2_targ_y,cf2_targ_z,cf3_act_x,cf3_act_y,cf3_act_z,cf3_targ_x,cf3_targ_y,cf3_targ_z,cf4_act_x,cf4_act_y,cf4_act_z,cf4_targ_x,cf4_targ_y,cf4_targ_z
0.01,TAKEOFF,0.26386523246765137,0.31202542781829834,-4.591278047882952e-05,0.25,0.25,1.0,1.5365043878555298,0.14927536249160767,0.0014748558169230819,1.6,0.1,1.0,1.423712968826294,1.5471301078796387,-0.019184136763215065,1.6,1.6,1.0,0.31532177329063416,1.5358185768127441,-0.014575664885342121,0.25,1.6,1.0
0.03,TAKEOFF,0.26386523246765137,0.31202542781829834,-4.591278047882952e-05,0.25,0.25,1.0,1.5365043878555298,0.14927536249160767,0.0014748558169230819,1.6,0.1,1.0,1.423367977142334,1.5475599765777588,-0.018610473722219467,1.6,1.6,1.0,0.31567978858947754,1.536206841468811,-0.014504204504191875,0.25,1.6,1.0
0.05,TAKEOFF,0.2639691233634949,0.3118860423564911,0.0004609758034348488,0.25,0.25,1.0,1.5365043878555298,0.14927536249160767,0.0014748558169230819,1.6,0.1,1.0,1.423367977142334,1.5475599765777588,-0.018610473722219467,1.6,1.6,1.0,0.31567978858947754,1.536206841468811,-0.014504204504191875,0.25,1.6,1.0
0.07,TAKEOFF,0.2639691233634949,0.3118860423564911,0.0004609758034348488,0.25,0.25,1.0,1.5365043878555298,0.14927536249160767,0.0014748558169230819,1.6,0.1,1.0,1.423367977142334,1.5475599765777588,-0.018610473722219467,1.6,1.6,1.0,0.31567978858947754,1.536206841468811,-0.014504204504191875,0.25,1.6,1.0
0.09,TAKEOFF,0.2639691233634949,0.3118860423564911,0.0004609758034348488,0.25,0.25,1.0,1.5357083082199097,0.14826148748397827,0.0013616145588457584,1.6,0.1,1.0,1.423367977142334,1.5475599765777588,-0.018610473722219467,1.6,1.6,1.0,0.31567978858947754,1.536206841468811,-0.014504204504191875,0.25,1.6,1.0
0.11,TAKEOFF,0.2639691233634949,0.3118860423564911,0.0004609758034348488,0.25,0.25,1.0,1.5357083082199097,0.14826148748397827,0.0013616145588457584,1.6,0.1,1.0,1.423367977142334,1.5475599765777588,-0.018610473722219467,1.6,1.6,1.0,0.31567978858947754,1.536206841468811,-0.014504204504191875,0.25,1.6,1.0
0.13,TAKEOFF,0.2639691233634949,0.3118860423564911,0.0004609758034348488,0.25,0.25,1.0,1.5357083082199097,0.14826148748397827,0.0013616145588457584,1.6,0.1,1.0,1.4234529733657837,1.5473089218139648,-0.01863388530910015,1.6,1.6,1.0,0.31508901715278625,1.535882830619812,-0.014948471449315548,0.25,1.6,1.0
0.15,TAKEOFF,0.2644309401512146,0.3110400140285492,4.358111982583068e-05,0.25,0.25,1.0,1.5357083082199097,0.14826148748397827,0.0013616145588457584,1.6,0.1,1.0,1.4234529733657837,1.5473089218139648,-0.01863388530910015,1.6,1.6,1.0,0.31508901715278625,1.535882830619812,-0.014948471449315548,0.25,1.6,1.0
0.17,TAKEOFF,0.2644309401512146,0.3110400140285492,4.358111982583068e-05,0.25,0.25,1.0,1.5357083082199097,0.14826148748397827,0.0013616145588457584,1.6,0.1,1.0,1.4234529733657837,1.5473089218139648,-0.01863388530910015,1.6,1.6,1.0,0.31508901715278625,1.535882830619812,-0.014948471449315548,0.25,1.6,1.0
0.19,TAKEOFF,0.2644309401512146,0.3110400140285492,4.358111982583068e-05,0.25,0.25,1.0,1.5350112915039062,0.14744071662425995,0.0012184260413050652,1.6,0.1,1.0,1.4234529733657837,1.5473089218139648,-0.01863388530910015,1.6,1.6,1.0,0.31508901715278625,1.535882830619812,-0.014948471449315548,0.25,1.6,1.0
0.21,TAKEOFF,0.2644309401512146,0.3110400140285492,4.358111982583068e-05,0.25,0.25,1.0,1.5350112915039062,0.14744071662425995,0.0012184260413050652,1.6,0.1,1.0,1.4234529733657837,1.5473089218139648,-0.01863388530910015,1.6,1.6,1.0,0.31508901715278625,1.535882830619812,-0.014948471449315548,0.25,1.6,1.0
0.23,TAKEOFF,0.2644309401512146,0.3110400140285492,4.358111982583068e-05,0.25,0.25,1.0,1.5350112915039062,0.14744071662425995,0.0012184260413050652,1.6,0.1,1.0,1.4233875274658203,1.5478397607803345,-0.01840086653828621,1.6,1.6,1.0,0.31313571333885193,1.5373390913009644,-0.01537823211401701,0.25,1.6,1.0
0.25,TAKEOFF,0.2630212903022766,0.3141208589076996,0.00011887811706401408,0.25,0.25,1.0,1.5350112915039062,0.14744071662425995,0.0012184260413050652,1.6,0.1,1.0,1.4233875274658203,1.5478397607803345,-0.01840086653828621,1.6,1.6,1.0,0.31313571333885193,1.5373390913009644,-0.01537823211401701,0.25,1.6,1.0
0.27,TAKEOFF,0.2630212903022766,0.3141208589076996,0.00011887811706401408,0.25,0.25,1.0,1.5350112915039062,0.14744071662425995,0.0012184260413050652,1.6,0.1,1.0,1.4233875274658203,1.5478397607803345,-0.01840086653828621,1.6,1.6,1.0,0.31313571333885193,1.5373390913009644,-0.01537823211401701,0.25,1.6,1.0
0.29,TAKEOFF,0.2630212903022766,0.3141208589076996,0.00011887811706401408,0.25,0.25,1.0,1.5363025665283203,0.14638441801071167,0.0026378303300589323,1.6,0.1,1.0,1.4233875274658203,1.5478397607803345,-0.01840086653828621,1.6,1.6,1.0,0.31313571333885193,1.5373390913009644,-0.01537823211401701,0.25,1.6,1.0
0.31,TAKEOFF,0.2630212903022766,0.3141208589076996,0.00011887811706401408,0.25,0.25,1.0,1.5363025665283203,0.14638441801071167,0.0026378303300589323,1.6,0.1,1.0,1.4233875274658203,1.5478397607803345,-0.01840086653828621,1.6,1.6,1.0,0.31313571333885193,1.5373390913009644,-0.01537823211401701,0.25,1.6,1.0
0.33,TAKEOFF,0.2630212903022766,0.3141208589076996,0.00011887811706401408,0.25,0.25,1.0,1.5363025665283203,0.14638441801071167,0.0026378303300589323,1.6,0.1,1.0,1.4241786003112793,1.5475852489471436,-0.018347034230828285,1.6,1.6,1.0,0.3153662085533142,1.5365355014801025,-0.015093684196472168,0.25,1.6,1.0
0.35,TAKEOFF,0.26302769780158997,0.3154763877391815,-0.0024866557214409113,0.25,0.25,1.0,1.5363025665283203,0.14638441801071167,0.0026378303300589323,1.6,0.1,1.0,1.4241786003112793,1.5475852489471436,-0.018347034230828285,1.6,1.6,1.0,0.3153662085533142,1.5365355014801025,-0.015093684196472168,0.25,1.6,1.0
0.37,TAKEOFF,0.26302769780158997,0.3154763877391815,-0.0024866557214409113,0.25,0.25,1.0,1.5363025665283203,0.14638441801071167,0.0026378303300589323,1.6,0.1,1.0,1.4241786003112793,1.5475852489471436,-0.018347034230828285,1.6,1.6,1.0,0.3153662085533142,1.5365355014801025,-0.015093684196472168,0.25,1.6,1.0
0.39,TAKEOFF,0.26302769780158997,0.3154763877391815,-0.0024866557214409113,0.25,0.25,1.0,1.535636067390442,0.14720092713832855,0.0026285015046596527,1.6,0.1,1.0,1.4241786003112793,1.5475852489471436,-0.018347034230828285,1.6,1.6,1.0,0.3153662085533142,1.5365355014801025,-0.015093684196472168,0.25,1.6,1.0
0.41,TAKEOFF,0.26302769780158997,0.3154763877391815,-0.0024866557214409113,0.25,0.25,1.0,1.535636067390442,0.14720092713832855,0.0026285015046596527,1.6,0.1,1.0,1.4241786003112793,1.5475852489471436,-0.018347034230828285,1.6,1.6,1.0,0.3153662085533142,1.5365355014801025,-0.015093684196472168,0.25,1.6,1.0
0.43,TAKEOFF,0.26302769780158997,0.3154763877391815,-0.0024866557214409113,0.25,0.25,1.0,1.535636067390442,0.14720092713832855,0.0026285015046596527,1.6,0.1,1.0,1.4244694709777832,1.5475707054138184,-0.015387953259050846,1.6,1.6,1.0,0.31463623046875,1.5378133058547974,-0.01389735285192728,0.25,1.6,1.0
0.45,TAKEOFF,0.25935158133506775,0.3244967460632324,-0.0004818193265236914,0.25,0.25,1.0,1.535636067390442,0.14720092713832855,0.0026285015046596527,1.6,0.1,1.0,1.4244694709777832,1.5475707054138184,-0.015387953259050846,1.6,1.6,1.0,0.31463623046875,1.5378133058547974,-0.01389735285192728,0.25,1.6,1.0
0.47,TAKEOFF,0.25935158133506775,0.3244967460632324,-0.0004818193265236914,0.25,0.25,1.0,1.535636067390442,0.14720092713832855,0.0026285015046596527,1.6,0.1,1.0,1.4244694709777832,1.5475707054138184,-0.015387953259050846,1.6,1.6,1.0,0.31463623046875,1.5378133058547974,-0.01389735285192728,0.25,1.6,1.0
0.49,TAKEOFF,0.25935158133506775,0.3244967460632324,-0.0004818193265236914,0.25,0.25,1.0,1.5348986387252808,0.15072566270828247,0.009254733100533485,1.6,0.1,1.0,1.4244694709777832,1.5475707054138184,-0.015387953259050846,1.6,1.6,1.0,0.31463623046875,1.5378133058547974,-0.01389735285192728,0.25,1.6,1.0
0.51,TAKEOFF,0.25935158133506775,0.3244967460632324,-0.0004818193265236914,0.25,0.25,1.0,1.5348986387252808,0.15072566270828247,0.009254733100533485,1.6,0.1,1.0,1.4244694709777832,1.5475707054138184,-0.015387953259050846,1.6,1.6,1.0,0.31463623046875,1.5378133058547974,-0.01389735285192728,0.25,1.6,1.0
0.53,TAKEOFF,0.25935158133506775,0.3244967460632324,-0.0004818193265236914,0.25,0.25,1.0,1.5348986387252808,0.15072566270828247,0.009254733100533485,1.6,0.1,1.0,1.4269232749938965,1.5477375984191895,-0.006043655797839165,1.6,1.6,1.0,0.3129725158214569,1.5400714874267578,-0.007005291059613228,0.25,1.6,1.0
0.55,TAKEOFF,0.2565637230873108,0.33154815435409546,0.002712334506213665,0.25,0.25,1.0,1.5348986387252808,0.15072566270828247,0.009254733100533485,1.6,0.1,1.0,1.4269232749938965,1.5477375984191895,-0.006043655797839165,1.6,1.6,1.0,0.3129725158214569,1.5400714874267578,-0.007005291059613228,0.25,1.6,1.0
0.57,TAKEOFF,0.2565637230873108,0.33154815435409546,0.002712334506213665,0.25,0.25,1.0,1.5348986387252808,0.15072566270828247,0.009254733100533485,1.6,0.1,1.0,1.4269232749938965,1.5477375984191895,-0.006043655797839165,1.6,1.6,1.0,0.3129725158214569,1.5400714874267578,-0.007005291059613228,0.25,1.6,1.0
0.59,TAKEOFF,0.2565637230873108,0.33154815435409546,0.002712334506213665,0.25,0.25,1.0,1.5333982706069946,0.15027229487895966,0.02333628013730049,1.6,0.1,1.0,1.4269232749938965,1.5477375984191895,-0.006043655797839165,1.6,1.6,1.0,0.3129725158214569,1.5400714874267578,-0.007005291059613228,0.25,1.6,1.0
0.61,TAKEOFF,0.2565637230873108,0.33154815435409546,0.002712334506213665,0.25,0.25,1.0,1.5333982706069946,0.15027229487895966,0.02333628013730049,1.6,0.1,1.0,1.4269232749938965,1.5477375984191895,-0.006043655797839165,1.6,1.6,1.0,0.3129725158214569,1.5400714874267578,-0.007005291059613228,0.25,1.6,1.0
0.63,TAKEOFF,0.2565637230873108,0.33154815435409546,0.002712334506213665,0.25,0.25,1.0,1.5333982706069946,0.15027229487895966,0.02333628013730049,1.6,0.1,1.0,1.4323115348815918,1.5512207746505737,0.008850742131471634,1.6,1.6,1.0,0.3100320100784302,1.5419167280197144,0.0033120717853307724,0.25,1.6,1.0
0.65,TAKEOFF,0.2529074549674988,0.3342507779598236,0.009349954314529896,0.25,0.25,1.0,1.5333982706069946,0.15027229487895966,0.02333628013730049,1.6,0.1,1.0,1.4323115348815918,1.5512207746505737,0.008850742131471634,1.6,1.6,1.0,0.3100320100784302,1.5419167280197144,0.0033120717853307724,0.25,1.6,1.0
0.67,TAKEOFF,0.2529074549674988,0.3342507779598236,0.009349954314529896,0.25,0.25,1.0,1.5333982706069946,0.15027229487895966,0.02333628013730049,1.6,0.1,1.0,1.4323115348815918,1.5512207746505737,0.008850742131471634,1.6,1.6,1.0,0.3100320100784302,1.5419167280197144,0.0033120717853307724,0.25,1.6,1.0
