timestamp_sec,flight_state,cf1_act_x,cf1_act_y,cf1_act_z,cf1_targ_x,cf1_targ_y,cf1_targ_z,cf2_act_x,cf2_act_y,cf2_act_z,cf2_targ_x,cf2_targ_y,cf2_targ_z,cf3_act_x,cf3_act_y,cf3_act_z,cf3_targ_x,cf3_targ_y,cf3_targ_z,cf4_act_x,cf4_act_y,cf4_act_z,cf4_targ_x,cf4_targ_y,cf4_targ_z
0.37,TAKEOFF,0.392069011926651,0.4356392025947571,0.002110362285748124,0.25,0.25,0.5,1.7666727304458618,0.3643495738506317,-0.006231476087123156,1.6,0.1,0.5,1.6807297468185425,1.5409977436065674,-0.004884164314717054,1.6,1.6,0.5,0.0,0.0,0.0,0.25,1.6,0.5
0.39,TAKEOFF,0.38995689153671265,0.43920621275901794,0.0008324181544594467,0.25,0.25,0.5,1.7690811157226562,0.36200734972953796,-0.0015620198100805283,1.6,0.1,0.5,1.6807297468185425,1.5409977436065674,-0.004884164314717054,1.6,1.6,0.5,0.0,0.0,0.0,0.25,1.6,0.5
0.409,TAKEOFF,0.38995689153671265,0.43920621275901794,0.0008324181544594467,0.25,0.25,0.5,1.7690811157226562,0.36200734972953796,-0.0015620198100805283,1.6,0.1,0.5,1.6807297468185425,1.5409977436065674,-0.004884164314717054,1.6,1.6,0.5,0.0,0.0,0.0,0.25,1.6,0.5
0.43,TAKEOFF,0.38995689153671265,0.43920621275901794,0.0008324181544594467,0.25,0.25,0.5,1.7690811157226562,0.36200734972953796,-0.0015620198100805283,1.6,0.1,0.5,1.6807297468185425,1.5409977436065674,-0.004884164314717054,1.6,1.6,0.5,0.0,0.0,0.0,0.25,1.6,0.5
0.45,TAKEOFF,0.38995689153671265,0.43920621275901794,0.0008324181544594467,0.25,0.25,0.5,1.7690811157226562,0.36200734972953796,-0.0015620198100805283,1.6,0.1,0.5,1.6835154294967651,1.5389940738677979,0.0006894057150930166,1.6,1.6,0.5,0.0,0.0,0.0,0.25,1.6,0.5
0.47,TAKEOFF,0.38995689153671265,0.43920621275901794,0.0008324181544594467,0.25,0.25,0.5,1.7690811157226562,0.36200734972953796,-0.0015620198100805283,1.6,0.1,0.5,1.6835154294967651,1.5389940738677979,0.0006894057150930166,1.6,1.6,0.5,0.0,0.0,0.0,0.25,1.6,0.5
0.49,TAKEOFF,0.38114944100379944,0.4464278519153595,-0.0024705894757062197,0.25,0.25,0.5,1.7690811157226562,0.36200734972953796,-0.0015620198100805283,1.6,0.1,0.5,1.6835154294967651,1.5389940738677979,0.0006894057150930166,1.6,1.6,0.5,0.0,0.0,0.0,0.25,1.6,0.5
0.509,TAKEOFF,0.38114944100379944,0.4464278519153595,-0.0024705894757062197,0.25,0.25,0.5,1.763630747795105,0.36303138732910156,-0.0018266814295202494,1.6,0.1,0.5,1.6835154294967651,1.5389940738677979,0.0006894057150930166,1.6,1.6,0.5,0.0,0.0,0.0,0.25,1.6,0.5
0.529,TAKEOFF,0.38114944100379944,0.4464278519153595,-0.0024705894757062197,0.25,0.25,0.5,1.763630747795105,0.36303138732910156,-0.0018266814295202494,1.6,0.1,0.5,1.6824588775634766,1.542008876800537,0.007000941317528486,1.6,1.6,0.5,0.0,0.0,0.0,0.25,1.6,0.5
0.55,TAKEOFF,0.38114944100379944,0.4464278519153595,-0.0024705894757062197,0.25,0.25,0.5,1.763630747795105,0.36303138732910156,-0.0018266814295202494,1.6,0.1,0.5,1.6824588775634766,1.542008876800537,0.007000941317528486,1.6,1.6,0.5,0.0,0.0,0.0,0.25,1.6,0.5
0.57,TAKEOFF,0.38114944100379944,0.4464278519153595,-0.0024705894757062197,0.25,0.25,0.5,1.763630747795105,0.36303138732910156,-0.0018266814295202494,1.6,0.1,0.5,1.6824588775634766,1.542008876800537,0.007000941317528486,1.6,1.6,0.5,0.0,0.0,0.0,0.25,1.6,0.5
