timestamp_sec,flight_state,cf1_act_x,cf1_act_y,cf1_act_z,cf1_targ_x,cf1_targ_y,cf1_targ_z,cf2_act_x,cf2_act_y,cf2_act_z,cf2_targ_x,cf2_targ_y,cf2_targ_z,cf3_act_x,cf3_act_y,cf3_act_z,cf3_targ_x,cf3_targ_y,cf3_targ_z,cf4_act_x,cf4_act_y,cf4_act_z,cf4_targ_x,cf4_targ_y,cf4_targ_z,cf5_act_x,cf5_act_y,cf5_act_z,cf5_targ_x,cf5_targ_y,cf5_targ_z
0.016,TAKEOFF,0.0035593416541814804,-0.012295311316847801,0.007878392934799194,-0.9218980745671794,0.26833191140173146,0.5,-0.4566684365272522,0.3229452967643738,-0.000320330320391804,-0.8855724878038778,-0.31832979227324687,0.5,0.29467910528182983,0.445360004901886,0.000182757357833907,-0.3163988280224713,-0.46507054265829173,0.5,-0.42392033338546753,-0.5274419784545898,0.003336412599310279,0.0009557475396947401,0.03090038974406469,0.5,0.27472999691963196,-0.5169550776481628,0.0015508598880842328,0.37517486206677664,0.48416803378574236,0.5
0.036,TAKEOFF,0.0035593416541814804,-0.012295311316847801,0.007878392934799194,-0.9232247738547513,0.2662344658296416,0.5,-0.4566684365272522,0.3229452967643738,-0.000320330320391804,-0.8839876711512522,-0.32023970460240847,0.5,0.29467910528182983,0.445360004901886,0.000182757357833907,-0.31409265817764004,-0.46415348782115623,0.5,-0.42392033338546753,-0.5274419784545898,0.003336412599310279,0.0011152728443845628,0.033377073132123486,0.5,0.27472999691963196,-0.5169550776481628,0.0015508598880842328,0.3775796239719719,0.48478165346179947,0.5
0.056,TAKEOFF,0.0035593416541814804,-0.012295311316847801,0.007878392934799194,-0.9245540809045921,0.2641095083242121,0.5,-0.4566684365272522,0.3229452967643738,-0.000320330320391804,-0.8823774949380063,-0.322160598715819,0.5,0.29467910528182983,0.445360004901886,0.000182757357833907,-0.3117682075001367,-0.46321570816660396,0.5,-0.42392033338546753,-0.5274419784545898,0.003336412599310279,0.0012888595337605668,0.03587754694600544,0.5,0.275831013917923,-0.5188899636268616,-0.0002193442778661847,0.3800113571235042,0.4853892516122053,0.5
0.076,TAKEOFF,0.003971843980252743,-0.00967011321336031,0.003329993225634098,-0.9258655982644817,0.26198948874875705,0.5,-0.4566684365272522,0.3229452967643738,-0.000320330320391804,-0.8807665176587202,-0.32406304792439933,0.5,0.28860414028167725,0.4450959265232086,0.002543326700106263,-0.30946105142654445,-0.4622714668639219,0.5,-0.42392033338546753,-0.5274419784545898,0.003336412599310279,0.0014739359422160092,0.03836356937322479,0.5,0.275831013917923,-0.5188899636268616,-0.0002193442778661847,0.38243289670803765,0.48598145666633935,0.5
0.096,TAKEOFF,0.003971843980252743,-0.00967011321336031,0.003329993225634098,-0.9271685119383712,0.25985969754534394,0.5,-0.4561266005039215,0.3220495581626892,-0.0010150792077183723,-0.8791435883238015,-0.3259603341404469,0.5,0.28860414028167725,0.4450959265232086,0.002543326700106263,-0.3071551122623359,-0.4613142630284129,0.5,-0.42326250672340393,-0.5271433591842651,0.003525695763528347,0.001671716497664344,0.0408524400937787,0.5,0.275831013917923,-0.5188899636268616,-0.0002193442778661847,0.3848610709778271,0.4865624595297371,0.5
0.116,TAKEOFF,0.003971843980252743,-0.00967011321336031,0.003329993225634098,-0.9284608205154565,0.25772335028712823,0.5,-0.4561266005039215,0.3220495581626892,-0.0010150792077183723,-0.877511146655102,-0.32784956024242295,0.5,0.28860414028167725,0.4450959265232086,0.002543326700106263,-0.30485389924934275,-0.4603455217136519,0.5,-0.42326250672340393,-0.5271433591842651,0.003525695763528347,0.001881930308980484,0.04334038125458332,0.5,0.275831013917923,-0.5188899636268616,-0.0002193442778661847,0.38729220327111835,0.4871313504143632,0.5
0.136,TAKEOFF,0.003971843980252743,-0.00967011321336031,0.003329993225634098,-0.9297430390397687,0.2555795774252393,0.5,-0.4561266005039215,0.3220495581626892,-0.0010150792077183723,-0.8758685248198605,-0.32973148477168795,0.5,0.28860414028167725,0.4450959265232086,0.002543326700106263,-0.30255648460018864,-0.4593648421751108,0.5,-0.42326250672340393,-0.5271433591842651,0.003525695763528347,0.002104671804792735,0.04582839907073824,0.5,0.275831013917923,-0.5188899636268616,-0.0002193442778661847,0.38972727973538934,0.48768835045082115,0.5
0.156,TAKEOFF,0.003971843980252743,-0.00967011321336031,0.003329993225634098,-0.9310190781492806,0.2534216925824314,0.5,-0.4561266005039215,0.3220495581626892,-0.0010150792077183723,-0.8742105721490199,-0.3316118931701684,0.5,0.28860414028167725,0.4450959265232086,0.002543326700106263,-0.3002557743883585,-0.45836911363529464,0.5,-0.42326250672340393,-0.5271433591842651,0.003525695763528347,0.0023407073664584166,0.04832420155039343,0.5,0.27472686767578125,-0.5160064697265625,0.003801790066063404,0.3921738679468826,0.48823511267263814,0.5
0.176,TAKEOFF,0.004271773621439934,-0.009487884119153023,0.0017412889283150434,-0.9322772728947977,0.25126949543992916,0.5,-0.4561266005039215,0.3220495581626892,-0.0010150792077183723,-0.8725525145908893,-0.33347357297393926,0.5,0.28860414028167725,0.4450959265232086,0.002543326700106263,-0.29797284371661303,-0.457367497887692,0.5,-0.42326250672340393,-0.5271433591842651,0.003525695763528347,0.002587836175490632,0.050804913929849795,0.5,0.27472686767578125,-0.5160064697265625,0.003801790066063404,0.3946095326222092,0.48876666149185216,0.5
0.196,TAKEOFF,0.004271773621439934,-0.009487884119153023,0.0017412889283150434,-0.9335286707762315,0.2491041782367247,0.5,-0.4557470381259918,0.32162055373191833,0.0002458687813486904,-0.8708798787670236,-0.3353328428975574,0.5,0.2831757068634033,0.45031851530075073,0.005168972536921501,-0.2956877000452296,-0.45635127269154396,0.5,-0.4244523346424103,-0.5282961130142212,0.0053352657705545425,0.002848175541264708,0.05329224556491146,0.5,0.27472686767578125,-0.5160064697265625,0.003801790066063404,0.39705557487025067,0.48928769178746506,0.5
0.216,TAKEOFF,0.004271773621439934,-0.009487884119153023,0.0017412889283150434,-0.9347668528007979,0.2469368010355876,0.5,-0.4557470381259918,0.32162055373191833,0.0002458687813486904,-0.8692011998443332,-0.3371801803687529,0.5,0.2831757068634033,0.45031851530075073,0.005168972536921501,-0.29341203739024246,-0.45532561283629697,0.5,-0.4244523346424103,-0.5282961130142212,0.0053352657705545425,0.003120417596244207,0.05577347568754593,0.5,0.27472686767578125,-0.5160064697265625,0.003801790066063404,0.3994994923683822,0.48979551648191627,0.5
0.236,TAKEOFF,0.004271773621439934,-0.009487884119153023,0.0017412889283150434,-0.9359977736248115,0.2447569026487458,0.5,-0.4557470381259918,0.32162055373191833,0.0002458687813486904,-0.8675083687320162,-0.3390244812870192,0.5,0.2831757068634033,0.45031851530075073,0.005168972536921501,-0.29113488940160365,-0.45428555510242635,0.5,-0.4244523346424103,-0.5282961130142212,0.0053352657705545425,0.003405893854168951,0.0582605676356064,0.5,0.27472686767578125,-0.5160064697265625,0.003801790066063404,0.40195307438739963,0.49029256610509325,0.5
0.256,TAKEOFF,0.004271773621439934,-0.009487884119153023,0.0017412889283150434,-0.9372295187676044,0.24254968134023397,0.5,-0.4557470381259918,0.32162055373191833,0.0002458687813486904,-0.8657898067055123,-0.340878009426164,0.5,0.2831757068634033,0.45031851530075073,0.005168972536921501,-0.28884101451465644,-0.4532238771830104,0.5,-0.4244523346424103,-0.5282961130142212,0.0053352657705545425,0.0037067632345996193,0.06077024881405556,0.5,0.2750478982925415,-0.5135781764984131,0.003347296267747879,0.40443289677762717,0.4907819564548847,0.5
0.276,TAKEOFF,0.004271773621439934,-0.009487884119153023,0.0017412889283150434,-0.9384250472793327,0.24038194174711813,0.5,-0.4557470381259918,0.32162055373191833,0.0002458687813486904,-0.8640976024672323,-0.342684892981312,0.5,0.2831757068634033,0.45031851530075073,0.005168972536921501,-0.2865996462677645,-0.45217285304068927,0.5,-0.4244523346424103,-0.5282961130142212,0.0053352657705545425,0.004013725714995642,0.06322670101215473,0.5,0.2750478982925415,-0.5135781764984131,0.003347296267747879,0.4068639782706748,0.49124910326272825,0.5
0.296,TAKEOFF,0.0028834703844040632,-0.012164500541985035,0.007333628833293915,-0.939619795280972,0.2381899149777678,0.5,-0.45486971735954285,0.32249629497528076,0.00045038742246106267,-0.8623820585608504,-0.3444985393774557,0.5,0.2867542803287506,0.44346773624420166,0.008814609609544277,-0.28434463382278835,-0.4511017213877295,0.5,-0.42528778314590454,-0.5299927592277527,0.005182080902159214,0.004335595285328342,0.06570234317625345,0.5,0.2750478982925415,-0.5135781764984131,0.003347296267747879,0.4093179170500609,0.4917080026111639,0.5
0.316,TAKEOFF,0.0028834703844040632,-0.012164500541985035,0.007333628833293915,-0.9408046386914968,0.23598997967722907,0.5,-0.45486971735954285,0.32249629497528076,0.00045038742246106267,-0.8606559325073706,-0.3463052098182165,0.5,0.2867542803287506,0.44346773624420166,0.008814609609544277,-0.2820929858423464,-0.4500183698260507,0.5,-0.42528778314590454,-0.5299927592277527,0.005182080902159214,0.004670126356194904,0.06817856170389702,0.5,0.2750478982925415,-0.5135781764984131,0.003347296267747879,0.4117763166025913,0.492155038263141,0.5
0.336,TAKEOFF,0.0028834703844040632,-0.012164500541985035,0.007333628833293915,-0.9419787938207738,0.23378354478605634,0.5,-0.45486971735954285,0.32249629497528076,0.00045038742246106267,-0.8589203221153188,-0.3481037235834109,0.5,0.2867542803287506,0.44346773624420166,0.008814609609544277,-0.2798461644995539,-0.44892347757100265,0.5,-0.42528778314590454,-0.5299927592277527,0.005182080902159214,0.005017124791752259,0.07065375609673016,0.5,0.2750478982925415,-0.5135781764984131,0.003347296267747879,0.41423759477260125,0.492589900271627,0.5
0.356,TAKEOFF,0.0028834703844040632,-0.012164500541985035,0.007333628833293915,-0.9431524634149925,0.23155106168882864,0.5,-0.45486971735954285,0.32249629497528076,0.00045038742246106267,-0.8571597883685764,-0.3499098249156684,0.5,0.2867542803287506,0.44346773624420166,0.008814609609544277,-0.2775844252115071,-0.44780722648423654,0.5,-0.42528778314590454,-0.5299927592277527,0.005182080902159214,0.005379826784790764,0.07314973854058808,0.5,0.2746507227420807,-0.5147658586502075,0.0029223605524748564,0.41672349622013316,0.49301625117048814,0.5
0.376,TAKEOFF,0.0024428486358374357,-0.0076339407823979855,0.0006883640307933092,-0.9443039079296689,0.22933389936602117,0.5,-0.45486971735954285,0.32249629497528076,0.00045038742246106267,-0.855406957616901,-0.351690054561539,0.5,0.2867542803287506,0.44346773624420166,0.008814609609544277,-0.27534967171576935,-0.4466903065903573,0.5,-0.42528778314590454,-0.5299927592277527,0.005182080902159214,0.005751503919622536,0.07562026264358701,0.5,0.2746507227420807,-0.5147658586502075,0.0029223605524748564,0.41918795881803816,0.493426199142288,0.5
0.396,TAKEOFF,0.0024428486358374357,-0.0076339407823979855,0.0006883640307933092,-0.945437017263642,0.22712521579795988,0.5,-0.45698288083076477,0.3223632276058197,0.004575549624860287,-0.853656524757745,-0.3534502263350167,0.5,0.29054033756256104,0.44468456506729126,0.0043443054892122746,-0.27313473537981303,-0.4455694690043434,0.5,-0.42477333545684814,-0.5298589468002319,0.004887361545115709,0.006133030840240472,0.07807315014108966,0.5,0.2746507227420807,-0.5147658586502075,0.0029223605524748564,0.42163869175855945,0.4938213294003105,0.5
0.416,TAKEOFF,0.0024428486358374357,-0.0076339407823979855,0.0006883640307933092,-0.9465675521590875,0.2248942448321893,0.5,-0.45698288083076477,0.3223632276058197,0.004575549624860287,-0.8518840997785101,-0.35521483685660926,0.5,0.29054033756256104,0.44468456506729126,0.0043443054892122746,-0.2709087816046912,-0.44442908731782277,0.5,-0.42477333545684814,-0.5298589468002319,0.004887361545115709,0.006529740729063871,0.08054255530509995,0.5,0.2746507227420807,-0.5147658586502075,0.0029223605524748564,0.42410982572864736,0.4942071240371427,0.5
0.436,TAKEOFF,0.0024428486358374357,-0.0076339407823979855,0.0006883640307933092,-0.9476923279370079,0.22264675947864723,0.5,-0.45698288083076477,0.3223632276058197,0.004575549624860287,-0.8500941890179847,-0.35697907335842477,0.5,0.29054033756256104,0.44468456506729126,0.0043443054892122746,-0.2686777801399369,-0.44327196008659586,0.5,-0.42477333545684814,-0.5298589468002319,0.004887361545115709,0.006940816755420298,0.0830219357651217,0.5,0.2746507227420807,-0.5147658586502075,0.0029223605524748564,0.4265948861496502,0.4945823382012516,0.5
0.456,TAKEOFF,0.0024428486358374357,-0.0076339407823979855,0.0006883640307933092,-0.9487958216075862,0.220413952615463,0.5,-0.45698288083076477,0.3223632276058197,0.004575549624860287,-0.8483116617985187,-0.3587185334703998,0.5,0.29054033756256104,0.44468456506729126,0.0043443054892122746,-0.2664726240618566,-0.4421141986946869,0.5,-0.42477333545684814,-0.5298589468002319,0.004887361545115709,0.007360482568134263,0.08547693176815883,0.5,0.2745680510997772,-0.5140454769134521,0.002165050245821476,0.429059409963904,0.49494184778146466,0.5
0.476,TAKEOFF,0.003930456005036831,-0.010631551034748554,-0.00020882542594335973,-0.9498916386151766,0.2181685438007767,0.5,-0.45698288083076477,0.3223632276058197,0.004575549624860287,-0.8465147771916353,-0.3604545868591929,0.5,0.29054033756256104,0.44468456506729126,0.0043443054892122746,-0.2642662712933509,-0.44094172988055913,0.5,-0.42553263902664185,-0.5276846885681152,0.003844743361696601,0.007793766172908834,0.0879376107348322,0.5,0.2745680510997772,-0.5140454769134521,0.002165050245821476,0.4315335467269285,0.495290162204143,0.5
0.496,TAKEOFF,0.003930456005036831,-0.010631551034748554,-0.00020882542594335973,-0.9509734931006624,0.21592338576584702,0.5,-0.4543445408344269,0.32967859506607056,0.004167784936726093,-0.8447138164338588,-0.3621772836051481,0.5,0.282747745513916,0.4466875195503235,0.00640572514384985,-0.2620713618471544,-0.43976125698693863,0.5,-0.42553263902664185,-0.5276846885681152,0.003844743361696601,0.008238198290707599,0.09038987985184282,0.5,0.2745680510997772,-0.5140454769134521,0.002165050245821476,0.43400313032761667,0.4956252749743968,0.5
0.516,TAKEOFF,0.003930456005036831,-0.010631551034748554,-0.00020882542594335973,-0.9520511478408168,0.2136580439295464,0.5,-0.4543445408344269,0.32967859506607056,0.004167784936726093,-0.8428923619475854,-0.36390222329357375,0.5,0.282747745513916,0.4466875195503235,0.00640572514384985,-0.25986798632552216,-0.4385619865066287,0.5,-0.42553263902664185,-0.5276846885681152,0.003844743361696601,0.008697891814632652,0.0928560094588044,0.5,0.2745680510997772,-0.5140454769134521,0.002165050245821476,0.43649061207144285,0.4959501564118516,0.5
0.536,TAKEOFF,0.003930456005036831,-0.010631551034748554,-0.00020882542594335973,-0.9531103420777671,0.21140250211898837,0.5,-0.4543445408344269,0.32967859506607056,0.004167784936726093,-0.8410745232304397,-0.36560657762563326,0.5,0.282747745513916,0.4466875195503235,0.00640572514384985,-0.25768530597531025,-0.4373597936021566,0.5,-0.42553263902664185,-0.5276846885681152,0.003844743361696601,0.009166759888770915,0.09530335986686166,0.5,0.2745680510997772,-0.5140454769134521,0.002165050245821476,0.43896306882771186,0.49626050924193976,0.5
0.556,TAKEOFF,0.003930456005036831,-0.010631551034748554,-0.00020882542594335973,-0.9541652129564712,0.209126658607178,0.5,-0.4543445408344269,0.32967859506607056,0.004167784936726093,-0.8392360404568553,-0.36731309377036214,0.5,0.282747745513916,0.4466875195503235,0.00640572514384985,-0.2554941902547998,-0.4361386350701391,0.5,-0.42553263902664185,-0.5276846885681152,0.003844743361696601,0.009651058673795732,0.09776459349002926,0.5,0.27445274591445923,-0.5109046697616577,0.0015918584540486336,0.44145349765807795,0.4965604767432939,0.5
