timestamp_sec,flight_state,cf1_act_x,cf1_act_y,cf1_act_z,cf1_targ_x,cf1_targ_y,cf1_targ_z,cf2_act_x,cf2_act_y,cf2_act_z,cf2_targ_x,cf2_targ_y,cf2_targ_z,cf3_act_x,cf3_act_y,cf3_act_z,cf3_targ_x,cf3_targ_y,cf3_targ_z,cf4_act_x,cf4_act_y,cf4_act_z,cf4_targ_x,cf4_targ_y,cf4_targ_z
0.01,TAKEOFF,0.22704078257083893,0.2823655903339386,-0.00037280103424564004,nan,nan,0.5,1.6107860803604126,0.22818902134895325,0.000777892826590687,nan,nan,0.5,1.6160049438476562,1.6388052701950073,-0.01885165274143219,nan,nan,0.5,0.19815628230571747,1.6521872282028198,-0.016061536967754364,nan,nan,0.5
0.03,TAKEOFF,0.22704078257083893,0.2823655903339386,-0.00037280103424564004,nan,nan,0.5,1.6107860803604126,0.22818902134895325,0.000777892826590687,nan,nan,0.5,1.6160049438476562,1.6388052701950073,-0.01885165274143219,nan,nan,0.5,0.19815628230571747,1.6521872282028198,-0.016061536967754364,nan,nan,0.5
0.05,TAKEOFF,0.22692376375198364,0.28250929713249207,-5.1319402700755745e-06,nan,nan,0.5,1.6110795736312866,0.22858862578868866,0.0004248345794621855,nan,nan,0.5,1.6160049438476562,1.6388052701950073,-0.01885165274143219,nan,nan,0.5,0.19826672971248627,1.6525318622589111,-0.017011530697345734,nan,nan,0.5
0.07,TAKEOFF,0.22692376375198364,0.28250929713249207,-5.1319402700755745e-06,nan,nan,0.5,1.6110795736312866,0.22858862578868866,0.0004248345794621855,nan,nan,0.5,1.614835262298584,1.6387736797332764,-0.01834888570010662,nan,nan,0.5,0.19826672971248627,1.6525318622589111,-0.017011530697345734,nan,nan,0.5
0.09,TAKEOFF,0.22692376375198364,0.28250929713249207,-5.1319402700755745e-06,nan,nan,0.5,1.6110795736312866,0.22858862578868866,0.0004248345794621855,nan,nan,0.5,1.614835262298584,1.6387736797332764,-0.01834888570010662,nan,nan,0.5,0.19826672971248627,1.6525318622589111,-0.017011530697345734,nan,nan,0.5
0.11,TAKEOFF,0.22692376375198364,0.28250929713249207,-5.1319402700755745e-06,nan,nan,0.5,1.6110795736312866,0.22858862578868866,0.0004248345794621855,nan,nan,0.5,1.614835262298584,1.6387736797332764,-0.01834888570010662,nan,nan,0.5,0.19826672971248627,1.6525318622589111,-0.017011530697345734,nan,nan,0.5
0.13,TAKEOFF,0.22692376375198364,0.28250929713249207,-5.1319402700755745e-06,nan,nan,0.5,1.6110795736312866,0.22858862578868866,0.0004248345794621855,nan,nan,0.5,1.614835262298584,1.6387736797332764,-0.01834888570010662,nan,nan,0.5,0.19826672971248627,1.6525318622589111,-0.017011530697345734,nan,nan,0.5
0.15,TAKEOFF,0.2272731363773346,0.28262877464294434,0.00040580308996140957,nan,nan,0.5,1.6129096746444702,0.22728502750396729,0.0014868441503494978,nan,nan,0.5,1.614835262298584,1.6387736797332764,-0.01834888570010662,nan,nan,0.5,0.19817142188549042,1.651248574256897,-0.017166493460536003,nan,nan,0.5
0.17,TAKEOFF,0.2272731363773346,0.28262877464294434,0.00040580308996140957,nan,nan,0.5,1.6129096746444702,0.22728502750396729,0.0014868441503494978,nan,nan,0.5,1.6197800636291504,1.637749195098877,-0.020732078701257706,nan,nan,0.5,0.19817142188549042,1.651248574256897,-0.017166493460536003,nan,nan,0.5
0.19,TAKEOFF,0.2272731363773346,0.28262877464294434,0.00040580308996140957,nan,nan,0.5,1.6129096746444702,0.22728502750396729,0.0014868441503494978,nan,nan,0.5,1.6197800636291504,1.637749195098877,-0.020732078701257706,nan,nan,0.5,0.19817142188549042,1.651248574256897,-0.017166493460536003,nan,nan,0.5
0.21,TAKEOFF,0.2272731363773346,0.28262877464294434,0.00040580308996140957,nan,nan,0.5,1.6129096746444702,0.22728502750396729,0.0014868441503494978,nan,nan,0.5,1.6197800636291504,1.637749195098877,-0.020732078701257706,nan,nan,0.5,0.19817142188549042,1.651248574256897,-0.017166493460536003,nan,nan,0.5
