timestamp_sec,flight_state,actual_x,actual_y,actual_z,target_x,target_y,target_z
1.365,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.30332908309315065,0.3974814050365985,0.8
1.385,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.3064808056058429,0.3950563450891449,0.8
1.405,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.30963201137379337,0.39259141296342576,0.8
1.425,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.31276186795260175,0.3901025685057704,0.8
1.445,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.31587264392854264,0.3875880194453798,0.8
1.465,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.3189722007846303,0.3850412122443642,0.8
1.485,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.3220409745188253,0.3824782487030672,0.8
1.505,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.32507256217668123,0.3799050267104763,0.8
1.525,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.3281157571479534,0.37727980321139015,0.8
1.545,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.3311100981189304,0.3746546448713432,0.8
1.565,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.3341008556849405,0.3719900781346064,0.8
1.585,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.33707210832334683,0.36929986974064033,0.8
1.605,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.34000865951952364,0.3665980243423806,0.8
1.625,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.34294152949337703,0.36385588816005604,0.8
1.645,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.34583940579593453,0.36110262446943653,0.8
1.665,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.34870885660977846,0.35833243409144666,0.8
1.685,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.3515743263317577,0.3555214382626886,0.8
1.705,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.35439671994726873,0.3527080448339918,0.8
1.725,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.3572109813645561,0.34985756357776626,0.8
1.745,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.35999381203353764,0.346993451375616,0.8
1.765,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.36275600897822724,0.34410474851444334,0.8
1.785,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.3654976298706061,0.34119126975784336,0.8
1.805,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.36821859380238814,0.3382529632955074,0.8
1.825,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.3709092217809721,0.3353003865160815,0.8
1.845,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.3735963629115402,0.3323037129182711,0.8
1.865,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.3762347041456282,0.32931360038184215,0.8
1.885,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.3788558981989934,0.3262946649883108,0.8
1.905,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.3814506183159326,0.3232575223972255,0.8
1.925,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.3840250223007661,0.32019491289977753,0.8
1.945,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.3865818840501963,0.31710321178474465,0.8
1.965,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.38908759315895164,0.31402363740612604,0.8
1.985,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.3915884883430953,0.31089943035838696,0.8
2.005,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.3940720170215426,0.3077454230375702,0.8
2.025,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.39653287307854185,0.3045680228915653,0.8
2.045,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.39895129635042015,0.3013932035403573,0.8
2.065,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.40135010261591225,0.29819137333296,0.8
2.085,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.4037227346411211,0.2949711062695716,0.8
2.105,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.40606243455372915,0.2917418366369459,0.8
2.125,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.4083856867270814,0.28848072877828446,0.8
2.145,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.41066596698074187,0.2852252856318532,0.8
2.165,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.41295245369008704,0.28190471970390374,0.8
2.185,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.41519484938719214,0.27859152363693124,0.8
2.205,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.417410322040703,0.27526100896036226,0.8
2.225,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.4195998313689393,0.2719117163991977,0.8
2.245,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.4217593933696099,0.26854983542072536,0.8
2.265,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.42389384098320537,0.2651678931856287,0.8
2.285,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.42599879896204673,0.26177284672573226,0.8
2.305,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.42808292276097454,0.2583505588157717,0.8
2.325,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.43013736606141,0.25491537089346444,0.8
2.345,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.43216606658270235,0.25146071441566226,0.8
2.365,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.43415074931794156,0.24801840025826682,0.8
2.385,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.43612725391727525,0.24452610983405537,0.8
2.405,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.43806297879771894,0.24104113052935439,0.8
2.425,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.4399883667779096,0.23750839374663726,0.8
2.445,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.4418779917909987,0.2339740164436088,0.8
2.465,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.44372878755154277,0.23044470724674462,0.8
2.485,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.44555658828281763,0.2268905609270155,0.8
2.505,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.4473609479775791,0.2233118497182847,0.8
2.525,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.44912709240461235,0.21973815068890248,0.8
2.545,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.4508754696650559,0.21612799646116015,0.8
2.565,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.45259047123897916,0.21251321216262953,0.8
2.585,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.4542763532825014,0.2088851235687979,0.8
2.605,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.45593328915966364,0.20524335759300602,0.8
2.625,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.4575560514987596,0.20159975133135574,0.8
2.645,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.45915794539193494,0.1979241803910196,0.8
2.665,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.4607268312581968,0.1942441426627352,0.8
2.685,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.4622666592241462,0.19055061209491572,0.8
2.705,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.463775933237084,0.18684722034344473,0.8
2.725,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.46525372217786765,0.18313649008223232,0.8
2.745,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.4667023691685152,0.17941264897574793,0.8
2.765,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.46812657250976963,0.17566306416049848,0.8
2.785,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.4695165528532959,0.17191336945321672,0.8
2.805,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.4708784550770331,0.1681471990378268,0.8
2.825,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.4722089566112397,0.1643736636329688,0.8
2.845,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.47350776330835254,0.16059389181012204,0.8
2.865,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.4747743415973755,0.15680983566338738,0.8
2.885,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.47601288343831305,0.15300893699631735,0.8
2.905,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.4772224625093541,0.14919356982292542,0.8
2.925,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.4784012391429601,0.14536937224353785,0.8
2.945,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.47955097752457704,0.14153042060003423,0.8
2.965,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.48066633897559974,0.1376948458577657,0.8
2.985,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.4817510102577597,0.13385052900765074,0.8
3.005,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.48280677043189774,0.12999085515958736,0.8
3.025,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.48382952744259244,0.1261308383175094,0.8
3.045,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.4848261462240579,0.12224405072447664,0.8
3.065,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.4857866426562984,0.11836949698601339,0.8
3.085,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.4867193635669585,0.11447384473745471,0.8
3.105,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.4876145170236986,0.11059874677294101,0.8
3.125,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.48848842413616383,0.10667267449992678,0.8
3.145,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.48932613469895436,0.10276153901426736,0.8
3.165,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.49013179557661773,0.09884747323447686,0.8
3.185,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.49090796834834727,0.09491768334772006,0.8
3.205,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.4916520779684059,0.09098480218887406,0.8
3.225,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.4923644725230358,0.08704726415639238,0.8
3.245,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.49304497603674347,0.08310626694135093,0.8
3.265,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.4936941619084595,0.07915854026890452,0.8
3.285,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.4943114813271522,0.07520744263805595,0.8
3.305,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.4948975742301465,0.07124879662925279,0.8
3.325,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.49545084861498073,0.06729380808585173,0.8
3.345,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.4959731090096385,0.06332989135718821,0.8
3.365,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.49646352589784903,0.05936301418455582,0.8
3.385,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.4969228916823052,0.055386277380737245,0.8
3.405,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.4973498841240312,0.0514110179029041,0.8
3.425,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.4977454107209184,0.04742895851970904,0.8
3.445,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.49810889366897176,0.04344571380323909,0.8
3.465,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.49844141523502966,0.039448137833118777,0.8
3.485,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.49873972408061323,0.03547798787972287,0.8
3.505,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.49900793643026853,0.03148141324027679,0.8
3.525,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.49924473129720387,0.02747177227596886,0.8
3.545,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.49945037054984526,0.023437733628110097,0.8
3.565,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.4996199758321938,0.01949050408373519,0.8
3.585,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.49975979654666,0.015496636913892877,0.8
3.605,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.499867727751288,0.011500206640065666,0.8
3.625,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.4999437920418864,0.007496985979651162,0.8
3.645,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.49998792109243784,0.0034754512889951057,0.8
3.665,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.4999997541711624,-0.0004958112314213744,0.8
3.685,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.4999797869936148,-0.004495842281440424,0.8
3.705,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.4999278295376721,-0.008495013463923453,0.8
3.725,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.4998435507656413,-0.012506988366339407,0.8
3.745,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.4997273169466158,-0.016510866038357608,0.8
3.765,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.49957949070075586,-0.020502011393358183,0.8
3.785,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.4994000366588427,-0.024486800222703085,0.8
3.805,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.4991877020324082,-0.028489263584789995,0.8
3.825,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.4989421587589375,-0.03250726400316102,0.8
3.845,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.49866880599310365,-0.0364612387256986,0.8
3.865,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.4983609384408615,-0.04045213265507587,0.8
3.885,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.49802251753877935,-0.04442490320007678,0.8
3.905,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.4976498468596364,-0.04842137875546718,0.8
3.925,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.49724598092634215,-0.05240643522125669,0.8
3.945,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.496813365409512,-0.056360269254810316,0.8
3.965,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.4963465215363877,-0.06033349450121566,0.8
3.985,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.4958467373898856,-0.06431184198734965,0.8
4.005,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.4953155286256149,-0.06828269987579336,0.8
4.025,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.4947536645264168,-0.07224134161047845,0.8
4.045,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.49415962510137523,-0.07619885117026566,0.8
4.065,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.49353302062691484,-0.08015708047872774,0.8
4.085,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.49287649982589815,-0.08409967847365057,0.8
4.105,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.4921886351469597,-0.08803605756832251,0.8
4.125,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.49146859617714345,-0.09197075063120826,0.8
4.145,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.49071612408014237,-0.0959045648953288,0.8
4.165,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.4899328223806137,-0.09982900156851215,0.8
4.185,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.48911860106277444,-0.10374485092954988,0.8
4.205,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.4882744375160323,-0.10764791529984344,0.8
4.225,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.4873959799038097,-0.11155787185853436,0.8
4.245,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.4864876004242924,-0.11545481641496819,0.8
4.265,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.48555098860698326,-0.11933246608857627,0.8
4.285,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.4845776766614165,-0.12322530292688953,0.8
4.305,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.4835769368814404,-0.12709581470828785,0.8
4.325,TAKEOFF,-0.07896670699119568,-0.4900706112384796,0.1928073614835739,-0.48254472031829393,-0.1309602721932858,0.8
