timestamp_sec,flight_state,cf1_act_x,cf1_act_y,cf1_act_z,cf1_targ_x,cf1_targ_y,cf1_targ_z,cf2_act_x,cf2_act_y,cf2_act_z,cf2_targ_x,cf2_targ_y,cf2_targ_z,cf3_act_x,cf3_act_y,cf3_act_z,cf3_targ_x,cf3_targ_y,cf3_targ_z,cf4_act_x,cf4_act_y,cf4_act_z,cf4_targ_x,cf4_targ_y,cf4_targ_z,Z11_estimation_norm
0.008,TAKEOFF,0.43203940987586975,0.44598808884620667,0.004935335833579302,0.25,0.25,0.5,1.761074185371399,0.23616190254688263,0.0028952721040695906,1.6,0.1,0.5,1.7883708477020264,1.767108678817749,0.000448343314928934,1.6,1.6,0.5,0.41318774223327637,1.776778221130371,0.0032025447580963373,0.25,1.6,0.5,0.5477225575051656
0.028,TAKEOFF,0.43193933367729187,0.44577285647392273,0.005945130251348019,0.25,0.25,0.5,1.761074185371399,0.23616190254688263,0.0028952721040695906,1.6,0.1,0.5,1.7883708477020264,1.767108678817749,0.000448343314928934,1.6,1.6,0.5,0.41046416759490967,1.7737826108932495,-0.0007482442888431251,0.25,1.6,0.5,0.5477225575051656
0.048,TAKEOFF,0.43193933367729187,0.44577285647392273,0.005945130251348019,0.25,0.25,0.5,1.761074185371399,0.23616190254688263,0.0028952721040695906,1.6,0.1,0.5,1.7895351648330688,1.7661727666854858,0.0010334104299545288,1.6,1.6,0.5,0.41046416759490967,1.7737826108932495,-0.0007482442888431251,0.25,1.6,0.5,0.5477225575051656
0.068,TAKEOFF,0.43193933367729187,0.44577285647392273,0.005945130251348019,0.25,0.25,0.5,1.761074185371399,0.23616190254688263,0.0028952721040695906,1.6,0.1,0.5,1.7895351648330688,1.7661727666854858,0.0010334104299545288,1.6,1.6,0.5,0.41046416759490967,1.7737826108932495,-0.0007482442888431251,0.25,1.6,0.5,0.5477225575051656
0.088,TAKEOFF,0.43193933367729187,0.44577285647392273,0.005945130251348019,0.25,0.25,0.5,1.761074185371399,0.23616190254688263,0.0028952721040695906,1.6,0.1,0.5,1.7895351648330688,1.7661727666854858,0.0010334104299545288,1.6,1.6,0.5,0.41046416759490967,1.7737826108932495,-0.0007482442888431251,0.25,1.6,0.5,0.5477225575051656
0.108,TAKEOFF,0.43193933367729187,0.44577285647392273,0.005945130251348019,0.25,0.25,0.5,1.7624741792678833,0.2344811111688614,-0.0026466972194612026,1.6,0.1,0.5,1.7895351648330688,1.7661727666854858,0.0010334104299545288,1.6,1.6,0.5,0.41046416759490967,1.7737826108932495,-0.0007482442888431251,0.25,1.6,0.5,0.5477225575051656
0.128,TAKEOFF,0.43251436948776245,0.44573163986206055,0.004921902436763048,0.25,0.25,0.5,1.7624741792678833,0.2344811111688614,-0.0026466972194612026,1.6,0.1,0.5,1.7895351648330688,1.7661727666854858,0.0010334104299545288,1.6,1.6,0.5,0.4101031720638275,1.7735812664031982,-0.0015333917690441012,0.25,1.6,0.5,0.5477225575051656
0.148,TAKEOFF,0.43251436948776245,0.44573163986206055,0.004921902436763048,0.25,0.25,0.5,1.7624741792678833,0.2344811111688614,-0.0026466972194612026,1.6,0.1,0.5,1.789778709411621,1.7653168439865112,0.002506598364561796,1.6,1.6,0.5,0.4101031720638275,1.7735812664031982,-0.0015333917690441012,0.25,1.6,0.5,0.5477225575051656
0.168,TAKEOFF,0.43251436948776245,0.44573163986206055,0.004921902436763048,0.25,0.25,0.5,1.7624741792678833,0.2344811111688614,-0.0026466972194612026,1.6,0.1,0.5,1.789778709411621,1.7653168439865112,0.002506598364561796,1.6,1.6,0.5,0.4101031720638275,1.7735812664031982,-0.0015333917690441012,0.25,1.6,0.5,0.5477225575051656
0.188,TAKEOFF,0.43251436948776245,0.44573163986206055,0.004921902436763048,0.25,0.25,0.5,1.7624741792678833,0.2344811111688614,-0.0026466972194612026,1.6,0.1,0.5,1.789778709411621,1.7653168439865112,0.002506598364561796,1.6,1.6,0.5,0.4101031720638275,1.7735812664031982,-0.0015333917690441012,0.25,1.6,0.5,0.5477225575051656
