timestamp_sec,flight_state,cf1_act_x,cf1_act_y,cf1_act_z,cf1_targ_x,cf1_targ_y,cf1_targ_z,cf2_act_x,cf2_act_y,cf2_act_z,cf2_targ_x,cf2_targ_y,cf2_targ_z,cf3_act_x,cf3_act_y,cf3_act_z,cf3_targ_x,cf3_targ_y,cf3_targ_z,cf4_act_x,cf4_act_y,cf4_act_z,cf4_targ_x,cf4_targ_y,cf4_targ_z
0.011,TAKEOFF,-0.585565984249115,-0.6479545831680298,-0.0013107901904731989,-0.5833333333333333,-0.5833333333333333,0.5,0.028389446437358856,-0.6855258345603943,-0.0027545150369405746,0.046666666666666634,-0.6533333333333333,0.5,0.042123373597860336,0.038494035601615906,0.002618727507069707,0.046666666666666634,0.046666666666666634,0.5,-0.5412474870681763,0.07296013832092285,0.007841916754841805,-0.5833333333333333,0.046666666666666634,0.5
0.031,TAKEOFF,-0.585565984249115,-0.6479545831680298,-0.0013107901904731989,-0.5833333333333333,-0.5833333333333333,0.5,0.028389446437358856,-0.6855258345603943,-0.0027545150369405746,0.046666666666666634,-0.6533333333333333,0.5,0.042123373597860336,0.038494035601615906,0.002618727507069707,0.046666666666666634,0.046666666666666634,0.5,-0.5447630882263184,0.06888715922832489,0.009649095125496387,-0.5833333333333333,0.046666666666666634,0.5
0.051,TAKEOFF,-0.585565984249115,-0.6479545831680298,-0.0013107901904731989,-0.5833333333333333,-0.5833333333333333,0.5,0.028389446437358856,-0.6855258345603943,-0.0027545150369405746,0.046666666666666634,-0.6533333333333333,0.5,0.042123373597860336,0.038494035601615906,0.002618727507069707,0.046666666666666634,0.046666666666666634,0.5,-0.5447630882263184,0.06888715922832489,0.009649095125496387,-0.5833333333333333,0.046666666666666634,0.5
0.071,TAKEOFF,-0.585565984249115,-0.6479545831680298,-0.0013107901904731989,-0.5833333333333333,-0.5833333333333333,0.5,0.028389446437358856,-0.6855258345603943,-0.0027545150369405746,0.046666666666666634,-0.6533333333333333,0.5,0.04195476695895195,0.038599442690610886,-0.0005519605474546552,0.046666666666666634,0.046666666666666634,0.5,-0.5447630882263184,0.06888715922832489,0.009649095125496387,-0.5833333333333333,0.046666666666666634,0.5
0.091,TAKEOFF,-0.5844685435295105,-0.652177631855011,-0.0022186681162565947,-0.5833333333333333,-0.5833333333333333,0.5,0.028127096593379974,-0.6885930299758911,-0.006169962231069803,0.046666666666666634,-0.6533333333333333,0.5,0.04195476695895195,0.038599442690610886,-0.0005519605474546552,0.046666666666666634,0.046666666666666634,0.5,-0.5447630882263184,0.06888715922832489,0.009649095125496387,-0.5833333333333333,0.046666666666666634,0.5
0.111,TAKEOFF,-0.5844685435295105,-0.652177631855011,-0.0022186681162565947,-0.5833333333333333,-0.5833333333333333,0.5,0.028127096593379974,-0.6885930299758911,-0.006169962231069803,0.046666666666666634,-0.6533333333333333,0.5,0.04195476695895195,0.038599442690610886,-0.0005519605474546552,0.046666666666666634,0.046666666666666634,0.5,-0.5447630882263184,0.06888715922832489,0.009649095125496387,-0.5833333333333333,0.046666666666666634,0.5
0.131,TAKEOFF,-0.5844685435295105,-0.652177631855011,-0.0022186681162565947,-0.5833333333333333,-0.5833333333333333,0.5,0.028127096593379974,-0.6885930299758911,-0.006169962231069803,0.046666666666666634,-0.6533333333333333,0.5,0.04195476695895195,0.038599442690610886,-0.0005519605474546552,0.046666666666666634,0.046666666666666634,0.5,-0.5452037453651428,0.06848710775375366,0.010119695216417313,-0.5833333333333333,0.046666666666666634,0.5
0.151,TAKEOFF,-0.5844685435295105,-0.652177631855011,-0.0022186681162565947,-0.5833333333333333,-0.5833333333333333,0.5,0.028127096593379974,-0.6885930299758911,-0.006169962231069803,0.046666666666666634,-0.6533333333333333,0.5,0.04195476695895195,0.038599442690610886,-0.0005519605474546552,0.046666666666666634,0.046666666666666634,0.5,-0.5452037453651428,0.06848710775375366,0.010119695216417313,-0.5833333333333333,0.046666666666666634,0.5
0.171,TAKEOFF,-0.5844685435295105,-0.652177631855011,-0.0022186681162565947,-0.5833333333333333,-0.5833333333333333,0.5,0.028127096593379974,-0.6885930299758911,-0.006169962231069803,0.046666666666666634,-0.6533333333333333,0.5,0.04074132815003395,0.03761718049645424,-0.0014992577489465475,0.046666666666666634,0.046666666666666634,0.5,-0.5452037453651428,0.06848710775375366,0.010119695216417313,-0.5833333333333333,0.046666666666666634,0.5
0.191,TAKEOFF,-0.5843554139137268,-0.6416387557983398,0.0015933571849018335,-0.5833333333333333,-0.5833333333333333,0.5,0.028646700084209442,-0.6847083568572998,0.0020809751003980637,0.046666666666666634,-0.6533333333333333,0.5,0.04074132815003395,0.03761718049645424,-0.0014992577489465475,0.046666666666666634,0.046666666666666634,0.5,-0.5452037453651428,0.06848710775375366,0.010119695216417313,-0.5833333333333333,0.046666666666666634,0.5
