timestamp_sec,flight_state,cf1_act_x,cf1_act_y,cf1_act_z,cf1_targ_x,cf1_targ_y,cf1_targ_z,cf2_act_x,cf2_act_y,cf2_act_z,cf2_targ_x,cf2_targ_y,cf2_targ_z,cf3_act_x,cf3_act_y,cf3_act_z,cf3_targ_x,cf3_targ_y,cf3_targ_z,cf4_act_x,cf4_act_y,cf4_act_z,cf4_targ_x,cf4_targ_y,cf4_targ_z
0.01,TAKEOFF,0.3347567021846771,0.29134076833724976,0.004959580488502979,0.25,0.25,0.5,1.4584920406341553,0.3005777895450592,-0.0005578482523560524,1.6,0.1,0.5,1.4350000619888306,1.6589921712875366,-0.0033392589539289474,1.6,1.6,0.5,0.3528636693954468,1.7495471239089966,0.008860249072313309,0.25,1.6,0.5
0.03,TAKEOFF,0.3347567021846771,0.29134076833724976,0.004959580488502979,0.25,0.25,0.5,1.4584920406341553,0.3005777895450592,-0.0005578482523560524,1.6,0.1,0.5,1.4350000619888306,1.6589921712875366,-0.0033392589539289474,1.6,1.6,0.5,0.3528636693954468,1.7495471239089966,0.008860249072313309,0.25,1.6,0.5
0.05,TAKEOFF,0.3347567021846771,0.29134076833724976,0.004959580488502979,0.25,0.25,0.5,1.4584920406341553,0.3005777895450592,-0.0005578482523560524,1.6,0.1,0.5,1.4350000619888306,1.6589921712875366,-0.0033392589539289474,1.6,1.6,0.5,0.3524909019470215,1.7441478967666626,0.008169547654688358,0.25,1.6,0.5
0.07,TAKEOFF,0.3347567021846771,0.29134076833724976,0.004959580488502979,0.25,0.25,0.5,1.4584920406341553,0.3005777895450592,-0.0005578482523560524,1.6,0.1,0.5,1.434897541999817,1.6592515707015991,-0.0027814912609755993,1.6,1.6,0.5,0.3524909019470215,1.7441478967666626,0.008169547654688358,0.25,1.6,0.5
0.09,TAKEOFF,0.3347567021846771,0.29134076833724976,0.004959580488502979,0.25,0.25,0.5,1.4584920406341553,0.3005777895450592,-0.0005578482523560524,1.6,0.1,0.5,1.434897541999817,1.6592515707015991,-0.0027814912609755993,1.6,1.6,0.5,0.3524909019470215,1.7441478967666626,0.008169547654688358,0.25,1.6,0.5
0.11,TAKEOFF,0.3342667818069458,0.2934730648994446,0.005254610441625118,0.25,0.25,0.5,1.4576115608215332,0.3020087480545044,-2.1291098164510913e-06,1.6,0.1,0.5,1.434897541999817,1.6592515707015991,-0.0027814912609755993,1.6,1.6,0.5,0.3524909019470215,1.7441478967666626,0.008169547654688358,0.25,1.6,0.5
0.13,TAKEOFF,0.3342667818069458,0.2934730648994446,0.005254610441625118,0.25,0.25,0.5,1.4576115608215332,0.3020087480545044,-2.1291098164510913e-06,1.6,0.1,0.5,1.434897541999817,1.6592515707015991,-0.0027814912609755993,1.6,1.6,0.5,0.3524909019470215,1.7441478967666626,0.008169547654688358,0.25,1.6,0.5
0.15,TAKEOFF,0.3342667818069458,0.2934730648994446,0.005254610441625118,0.25,0.25,0.5,1.4576115608215332,0.3020087480545044,-2.1291098164510913e-06,1.6,0.1,0.5,1.434897541999817,1.6592515707015991,-0.0027814912609755993,1.6,1.6,0.5,0.35252779722213745,1.741899847984314,0.006991078145802021,0.25,1.6,0.5
0.17,TAKEOFF,0.3342667818069458,0.2934730648994446,0.005254610441625118,0.25,0.25,0.5,1.4576115608215332,0.3020087480545044,-2.1291098164510913e-06,1.6,0.1,0.5,1.4365323781967163,1.6565808057785034,-0.0008450131281279027,1.6,1.6,0.5,0.35252779722213745,1.741899847984314,0.006991078145802021,0.25,1.6,0.5
0.19,TAKEOFF,0.3342667818069458,0.2934730648994446,0.005254610441625118,0.25,0.25,0.5,1.4611191749572754,0.2987137734889984,0.0013113128952682018,1.6,0.1,0.5,1.4365323781967163,1.6565808057785034,-0.0008450131281279027,1.6,1.6,0.5,0.35252779722213745,1.741899847984314,0.006991078145802021,0.25,1.6,0.5
0.21,TAKEOFF,0.3333130180835724,0.2930566072463989,0.002885383553802967,0.25,0.25,0.5,1.4611191749572754,0.2987137734889984,0.0013113128952682018,1.6,0.1,0.5,1.4365323781967163,1.6565808057785034,-0.0008450131281279027,1.6,1.6,0.5,0.35252779722213745,1.741899847984314,0.006991078145802021,0.25,1.6,0.5
0.23,TAKEOFF,0.3333130180835724,0.2930566072463989,0.002885383553802967,0.25,0.25,0.5,1.4611191749572754,0.2987137734889984,0.0013113128952682018,1.6,0.1,0.5,1.4365323781967163,1.6565808057785034,-0.0008450131281279027,1.6,1.6,0.5,0.35252779722213745,1.741899847984314,0.006991078145802021,0.25,1.6,0.5
0.25,TAKEOFF,0.3333130180835724,0.2930566072463989,0.002885383553802967,0.25,0.25,0.5,1.4611191749572754,0.2987137734889984,0.0013113128952682018,1.6,0.1,0.5,1.4365323781967163,1.6565808057785034,-0.0008450131281279027,1.6,1.6,0.5,0.34494996070861816,1.748717188835144,-0.001887500868178904,0.25,1.6,0.5
0.27,TAKEOFF,0.3333130180835724,0.2930566072463989,0.002885383553802967,0.25,0.25,0.5,1.4611191749572754,0.2987137734889984,0.0013113128952682018,1.6,0.1,0.5,1.4353324174880981,1.658515453338623,0.0009756557992659509,1.6,1.6,0.5,0.34494996070861816,1.748717188835144,-0.001887500868178904,0.25,1.6,0.5
0.29,TAKEOFF,0.3333130180835724,0.2930566072463989,0.002885383553802967,0.25,0.25,0.5,1.4551886320114136,0.30382800102233887,-0.0029205232858657837,1.6,0.1,0.5,1.4353324174880981,1.658515453338623,0.0009756557992659509,1.6,1.6,0.5,0.34494996070861816,1.748717188835144,-0.001887500868178904,0.25,1.6,0.5
0.31,TAKEOFF,0.3360353410243988,0.2903042137622833,0.003203630680218339,0.25,0.25,0.5,1.4551886320114136,0.30382800102233887,-0.0029205232858657837,1.6,0.1,0.5,1.4353324174880981,1.658515453338623,0.0009756557992659509,1.6,1.6,0.5,0.34494996070861816,1.748717188835144,-0.001887500868178904,0.25,1.6,0.5
0.33,TAKEOFF,0.3360353410243988,0.2903042137622833,0.003203630680218339,0.25,0.25,0.5,1.4551886320114136,0.30382800102233887,-0.0029205232858657837,1.6,0.1,0.5,1.4353324174880981,1.658515453338623,0.0009756557992659509,1.6,1.6,0.5,0.34494996070861816,1.748717188835144,-0.001887500868178904,0.25,1.6,0.5
0.35,TAKEOFF,0.3360353410243988,0.2903042137622833,0.003203630680218339,0.25,0.25,0.5,1.4551886320114136,0.30382800102233887,-0.0029205232858657837,1.6,0.1,0.5,1.4353324174880981,1.658515453338623,0.0009756557992659509,1.6,1.6,0.5,0.34233447909355164,1.7478638887405396,-0.004688049200922251,0.25,1.6,0.5
0.37,TAKEOFF,0.3360353410243988,0.2903042137622833,0.003203630680218339,0.25,0.25,0.5,1.4551886320114136,0.30382800102233887,-0.0029205232858657837,1.6,0.1,0.5,1.4372121095657349,1.6563448905944824,-0.0007773878169246018,1.6,1.6,0.5,0.34233447909355164,1.7478638887405396,-0.004688049200922251,0.25,1.6,0.5
0.39,TAKEOFF,0.3360353410243988,0.2903042137622833,0.003203630680218339,0.25,0.25,0.5,1.4551886320114136,0.30382800102233887,-0.0029205232858657837,1.6,0.1,0.5,1.4372121095657349,1.6563448905944824,-0.0007773878169246018,1.6,1.6,0.5,0.34233447909355164,1.7478638887405396,-0.004688049200922251,0.25,1.6,0.5
0.41,TAKEOFF,0.3291812837123871,0.29393038153648376,-0.0008932070340961218,0.25,0.25,0.5,1.456771731376648,0.30328884720802307,0.0026330973487347364,1.6,0.1,0.5,1.4372121095657349,1.6563448905944824,-0.0007773878169246018,1.6,1.6,0.5,0.34233447909355164,1.7478638887405396,-0.004688049200922251,0.25,1.6,0.5
0.43,TAKEOFF,0.3291812837123871,0.29393038153648376,-0.0008932070340961218,0.25,0.25,0.5,1.456771731376648,0.30328884720802307,0.0026330973487347364,1.6,0.1,0.5,1.4372121095657349,1.6563448905944824,-0.0007773878169246018,1.6,1.6,0.5,0.34233447909355164,1.7478638887405396,-0.004688049200922251,0.25,1.6,0.5
0.45,TAKEOFF,0.3291812837123871,0.29393038153648376,-0.0008932070340961218,0.25,0.25,0.5,1.456771731376648,0.30328884720802307,0.0026330973487347364,1.6,0.1,0.5,1.4372121095657349,1.6563448905944824,-0.0007773878169246018,1.6,1.6,0.5,0.35461562871932983,1.74464750289917,0.011382056400179863,0.25,1.6,0.5
0.47,TAKEOFF,0.3291812837123871,0.29393038153648376,-0.0008932070340961218,0.25,0.25,0.5,1.456771731376648,0.30328884720802307,0.0026330973487347364,1.6,0.1,0.5,1.4390336275100708,1.6544759273529053,0.0006661467486992478,1.6,1.6,0.5,0.35461562871932983,1.74464750289917,0.011382056400179863,0.25,1.6,0.5
