timestamp_sec,flight_state,cf1_act_x,cf1_act_y,cf1_act_z,cf1_targ_x,cf1_targ_y,cf1_targ_z,cf2_act_x,cf2_act_y,cf2_act_z,cf2_targ_x,cf2_targ_y,cf2_targ_z,cf3_act_x,cf3_act_y,cf3_act_z,cf3_targ_x,cf3_targ_y,cf3_targ_z,cf4_act_x,cf4_act_y,cf4_act_z,cf4_targ_x,cf4_targ_y,cf4_targ_z
0.008,TAKEOFF,0.26464277505874634,0.23780295252799988,0.0004694836970884353,0.25,0.25,0.5,1.514581322669983,0.20082290470600128,0.0008256983710452914,1.6,0.1,0.5,1.4655901193618774,1.3054307699203491,-0.015306432731449604,1.6,1.6,0.5,0.3085407316684723,1.3217350244522095,-0.010421249084174633,0.25,1.6,0.5
0.028,TAKEOFF,0.2635573446750641,0.23819494247436523,2.5307494979642797e-06,0.25,0.25,0.5,1.514581322669983,0.20082290470600128,0.0008256983710452914,1.6,0.1,0.5,1.4660999774932861,1.3056532144546509,-0.015086316503584385,1.6,1.6,0.5,0.3077324628829956,1.3218328952789307,-0.010752081871032715,0.25,1.6,0.5
0.048,TAKEOFF,0.2635573446750641,0.23819494247436523,2.5307494979642797e-06,0.25,0.25,0.5,1.5147351026535034,0.19975458085536957,0.0003497159341350198,1.6,0.1,0.5,1.4660999774932861,1.3056532144546509,-0.015086316503584385,1.6,1.6,0.5,0.3077324628829956,1.3218328952789307,-0.010752081871032715,0.25,1.6,0.5
0.068,TAKEOFF,0.2635573446750641,0.23819494247436523,2.5307494979642797e-06,0.25,0.25,0.5,1.5147351026535034,0.19975458085536957,0.0003497159341350198,1.6,0.1,0.5,1.4660999774932861,1.3056532144546509,-0.015086316503584385,1.6,1.6,0.5,0.3077324628829956,1.3218328952789307,-0.010752081871032715,0.25,1.6,0.5
0.088,TAKEOFF,0.2635573446750641,0.23819494247436523,2.5307494979642797e-06,0.25,0.25,0.5,1.5147351026535034,0.19975458085536957,0.0003497159341350198,1.6,0.1,0.5,1.4660999774932861,1.3056532144546509,-0.015086316503584385,1.6,1.6,0.5,0.3077324628829956,1.3218328952789307,-0.010752081871032715,0.25,1.6,0.5
0.108,TAKEOFF,0.2635573446750641,0.23819494247436523,2.5307494979642797e-06,0.25,0.25,0.5,1.5147351026535034,0.19975458085536957,0.0003497159341350198,1.6,0.1,0.5,1.4660999774932861,1.3056532144546509,-0.015086316503584385,1.6,1.6,0.5,0.3077324628829956,1.3218328952789307,-0.010752081871032715,0.25,1.6,0.5
0.128,TAKEOFF,0.2631179094314575,0.23752978444099426,0.00013704076991416514,0.25,0.25,0.5,1.5147351026535034,0.19975458085536957,0.0003497159341350198,1.6,0.1,0.5,1.4660999774932861,1.3056532144546509,-0.015086316503584385,1.6,1.6,0.5,0.3078920841217041,1.3218697309494019,-0.010753554292023182,0.25,1.6,0.5
0.148,TAKEOFF,0.2631179094314575,0.23752978444099426,0.00013704076991416514,0.25,0.25,0.5,1.5150314569473267,0.2006528675556183,0.001082749105989933,1.6,0.1,0.5,1.4653294086456299,1.3046730756759644,-0.01451936736702919,1.6,1.6,0.5,0.3078920841217041,1.3218697309494019,-0.010753554292023182,0.25,1.6,0.5
0.168,TAKEOFF,0.2631179094314575,0.23752978444099426,0.00013704076991416514,0.25,0.25,0.5,1.5150314569473267,0.2006528675556183,0.001082749105989933,1.6,0.1,0.5,1.4653294086456299,1.3046730756759644,-0.01451936736702919,1.6,1.6,0.5,0.3078920841217041,1.3218697309494019,-0.010753554292023182,0.25,1.6,0.5
0.188,TAKEOFF,0.2631179094314575,0.23752978444099426,0.00013704076991416514,0.25,0.25,0.5,1.5150314569473267,0.2006528675556183,0.001082749105989933,1.6,0.1,0.5,1.4653294086456299,1.3046730756759644,-0.01451936736702919,1.6,1.6,0.5,0.3078920841217041,1.3218697309494019,-0.010753554292023182,0.25,1.6,0.5
0.208,TAKEOFF,0.2631179094314575,0.23752978444099426,0.00013704076991416514,0.25,0.25,0.5,1.5150314569473267,0.2006528675556183,0.001082749105989933,1.6,0.1,0.5,1.4653294086456299,1.3046730756759644,-0.01451936736702919,1.6,1.6,0.5,0.3078920841217041,1.3218697309494019,-0.010753554292023182,0.25,1.6,0.5
0.228,TAKEOFF,0.263409823179245,0.23598244786262512,0.00015733690815977752,0.25,0.25,0.5,1.5150314569473267,0.2006528675556183,0.001082749105989933,1.6,0.1,0.5,1.4649971723556519,1.3041704893112183,-0.016156239435076714,1.6,1.6,0.5,0.3074202835559845,1.3224331140518188,-0.010585236363112926,0.25,1.6,0.5
0.248,TAKEOFF,0.263409823179245,0.23598244786262512,0.00015733690815977752,0.25,0.25,0.5,1.5151772499084473,0.19998475909233093,0.0013250899501144886,1.6,0.1,0.5,1.4649971723556519,1.3041704893112183,-0.016156239435076714,1.6,1.6,0.5,0.3074202835559845,1.3224331140518188,-0.010585236363112926,0.25,1.6,0.5
