timestamp_sec,flight_state,fault_type,fault_motor_health,cf1_X,cf1_Y,cf1_Z,cf1_VelX,cf1_VelY,cf1_VelZ,cf1_Roll,cf1_Pitch,cf1_Yaw,cf1_GyroX,cf1_GyroY,cf1_GyroZ,cf1_Motor1,cf1_Motor2,cf1_Motor3,cf1_Motor4,cf1_targ_x,cf1_targ_y,cf1_targ_z,cf2_X,cf2_Y,cf2_Z,cf2_VelX,cf2_VelY,cf2_VelZ,cf2_Roll,cf2_Pitch,cf2_Yaw,cf2_GyroX,cf2_GyroY,cf2_GyroZ,cf2_Motor1,cf2_Motor2,cf2_Motor3,cf2_Motor4,cf2_targ_x,cf2_targ_y,cf2_targ_z,cf3_X,cf3_Y,cf3_Z,cf3_VelX,cf3_VelY,cf3_VelZ,cf3_Roll,cf3_Pitch,cf3_Yaw,cf3_GyroX,cf3_GyroY,cf3_GyroZ,cf3_Motor1,cf3_Motor2,cf3_Motor3,cf3_Motor4,cf3_targ_x,cf3_targ_y,cf3_targ_z
0.009,TAKEOFF,none,1.0,0.6268647909164429,0.011292429640889168,-0.0007840654579922557,-0.026024876162409782,-0.007437984459102154,-0.003019752213731408,0.20131488144397736,0.4394840896129608,4.955748558044434,-0.17390219867229462,0.3833604156970978,0.0676264539361,0.0,0.0,0.0,0.0,0.6,0.0,0.5,-0.5200086832046509,0.5390572547912598,0.007686059456318617,-0.01885058358311653,0.008821846917271614,0.0065259481780231,0.6348775625228882,-0.6403891444206238,1.898179054260254,-0.11000721901655197,-0.10755404084920883,-0.04502725973725319,0.0,0.0,0.0,0.0,-0.3000025448675481,0.51961377298239,0.5,-0.41291627287864685,-0.603041410446167,0.006843297742307186,-0.014625209383666515,0.018984995782375336,-0.004668877925723791,0.5401850938796997,-0.14446453750133514,3.6210148334503174,0.054492756724357605,0.03108851984143257,-0.04153894633054733,0.0,0.0,0.0,0.0,-0.29999491024331576,-0.5196181808098181,0.5
0.029,TAKEOFF,none,1.0,0.6268647909164429,0.011292429640889168,-0.0007840654579922557,-0.027157872915267944,-0.0073182000778615475,-0.0029938104562461376,0.24792952835559845,0.5720303654670715,4.966659069061279,-0.13765262067317963,0.003963871859014034,-0.2033568024635315,0.0,0.0,0.0,0.0,0.6,0.0,0.5,-0.5200086832046509,0.5390572547912598,0.007686059456318617,-0.01869296468794346,0.009269380941987038,0.008113076910376549,0.7809600234031677,-0.8104170560836792,1.8869942426681519,0.23756596446037292,-0.14394378662109375,0.1623660773038864,0.0,0.0,0.0,0.0,-0.3000025448675481,0.51961377298239,0.5,-0.41291627287864685,-0.603041410446167,0.006843297742307186,-0.014625209383666515,0.018984995782375336,-0.004668877925723791,0.5413973927497864,-0.1450875997543335,3.621373414993286,-0.14871372282505035,0.42218726873397827,0.036941010504961014,0.0,0.0,0.0,0.0,-0.29999491024331576,-0.5196181808098181,0.5
0.049,TAKEOFF,none,1.0,0.6208942532539368,0.012895640917122364,0.0007367100333794951,-0.0017046625725924969,-0.012196465395390987,-0.010785919614136219,0.247520312666893,0.5720124244689941,4.96765661239624,0.08488314598798752,0.12176409363746643,0.28980833292007446,0.0,0.0,0.0,0.0,0.6,0.0,0.5,-0.5173518657684326,0.5371190905570984,0.007860491052269936,0.004719520919024944,-0.009757360443472862,-0.00407523475587368,0.7810440063476562,-0.8113202452659607,1.8872545957565308,-0.30624914169311523,-0.18953996896743774,0.15419088304042816,38287.0,35615.0,36202.0,35696.0,-0.3000025448675481,0.51961377298239,0.5,-0.41291627287864685,-0.603041410446167,0.006843297742307186,-0.014991538599133492,0.019051123410463333,-0.004651921801269054,0.5400410890579224,-0.1469646543264389,3.622060537338257,0.19108404219150543,0.2187803089618683,0.07116091251373291,0.0,0.0,0.0,0.0,-0.29999491024331576,-0.5196181808098181,0.5
0.069,TAKEOFF,none,1.0,0.6208942532539368,0.012895640917122364,0.0007367100333794951,-0.015067430213093758,-0.0036170079838484526,0.001604215009137988,0.24285490810871124,0.4269604980945587,4.908127784729004,0.48029625415802,0.47514569759368896,-2.060865879058838,38502.0,34945.0,38786.0,34082.0,0.6,0.0,0.5,-0.5173518657684326,0.5371190905570984,0.007860491052269936,0.006318559870123863,-0.01090355683118105,-0.004227097146213055,0.8221042156219482,-0.9060308337211609,1.8573927879333496,-0.1552383452653885,0.046049222350120544,-0.3062404692173004,39185.0,36472.0,36388.0,35979.0,-0.3000025448675481,0.51961377298239,0.5,-0.41761088371276855,-0.6003332138061523,0.006770665757358074,-0.009293662384152412,0.013044449500739574,-0.002879553474485874,0.5747905969619751,-0.18506570160388947,3.6161978244781494,0.3751208484172821,-0.35577845573425293,0.9542627334594727,37900.0,35130.0,38201.0,34835.0,-0.29999491024331576,-0.5196181808098181,0.5
0.089,TAKEOFF,none,1.0,0.6208942532539368,0.012895640917122364,0.0007367100333794951,-0.011509861797094345,-0.005914260633289814,-0.003374360967427492,0.24285490810871124,0.4269604980945587,4.908127784729004,0.48029625415802,0.47514569759368896,-2.060865879058838,39211.0,34990.0,39594.0,34937.0,0.6,0.0,0.5,-0.5173518657684326,0.5371190905570984,0.007860491052269936,0.0030899730045348406,-0.0071935271844267845,-0.005988792981952429,0.7381510138511658,-0.7486429810523987,1.891445279121399,-0.9490249156951904,1.3787586688995361,1.2522045373916626,39578.0,36176.0,37198.0,38210.0,-0.3000025448675481,0.51961377298239,0.5,-0.41761088371276855,-0.6003332138061523,0.006770665757358074,-0.008555402979254723,0.011099157854914665,-0.0028009742964059114,0.5808807611465454,-0.1800965517759323,3.6183433532714844,-0.37375763058662415,-0.15455564856529236,-0.9305068254470825,38625.0,35176.0,38403.0,35913.0,-0.29999491024331576,-0.5196181808098181,0.5
0.109,TAKEOFF,none,1.0,0.6208942532539368,0.012895640917122364,0.0007367100333794951,-0.012893584556877613,-0.006883898749947548,-0.0029148298781365156,0.12402676045894623,0.4749810993671417,4.962108135223389,0.0027905027382075787,1.410561203956604,-2.132984161376953,40360.0,35881.0,39715.0,35205.0,0.6,0.0,0.5,-0.5173518657684326,0.5371190905570984,0.007860491052269936,-0.0021311789751052856,-0.004013468977063894,0.0024726935662329197,0.6815323829650879,-0.7118703126907349,1.935125708580017,-1.087602138519287,2.8713479042053223,-2.1678977012634277,41961.0,37807.0,36366.0,36934.0,-0.3000025448675481,0.51961377298239,0.5,-0.41761088371276855,-0.6003332138061523,0.006770665757358074,-0.010715661570429802,0.0015267564449459314,-0.003547542728483677,0.6439898014068604,-0.1520390659570694,3.591568946838379,-1.6523386240005493,1.1298688650131226,-0.5352407693862915,39621.0,38396.0,39900.0,34687.0,-0.29999491024331576,-0.5196181808098181,0.5
0.129,TAKEOFF,none,1.0,0.6208942532539368,0.012895640917122364,0.0007367100333794951,-0.02862781658768654,0.0013149876613169909,0.004777153022587299,0.12402676045894623,0.4749810993671417,4.962108135223389,0.0027905027382075787,1.410561203956604,-2.132984161376953,37655.0,37575.0,42058.0,35337.0,0.6,0.0,0.5,-0.5173518657684326,0.5371190905570984,0.007860491052269936,0.000433954264735803,-0.006131656933575869,0.005429066251963377,0.6643508076667786,-0.7348739504814148,1.9257911443710327,-0.03149982914328575,0.5516499280929565,2.6458404064178467,41351.0,38416.0,37935.0,37659.0,-0.3000025448675481,0.51961377298239,0.5,-0.41761088371276855,-0.6003332138061523,0.006770665757358074,-0.009634113870561123,-0.002507410943508148,-0.0065128253772854805,0.6439898014068604,-0.1520390659570694,3.591568946838379,-1.6523386240005493,1.1298688650131226,-0.5352407693862915,40692.0,38318.0,40802.0,36978.0,-0.29999491024331576,-0.5196181808098181,0.5
0.149,TAKEOFF,none,1.0,0.6237003803253174,0.01469882857054472,0.001395185012370348,-0.029460331425070763,0.0009614017908461392,0.003485088935121894,0.14582279324531555,0.5050685405731201,4.566131591796875,-1.017032504081726,1.052951455116272,-22.958433151245117,38322.0,37887.0,41238.0,37074.0,0.6,0.0,0.5,-0.5196062326431274,0.5381878614425659,0.008708030916750431,0.0031103987712413073,-0.007984841242432594,0.0029177723918110132,0.7121484279632568,-0.697048008441925,1.8597180843353271,-0.6790475845336914,2.2657947540283203,-13.43593692779541,40710.0,38727.0,38171.0,39942.0,-0.3000025448675481,0.51961377298239,0.5,-0.41761088371276855,-0.6003332138061523,0.006770665757358074,0.011979414150118828,-0.010114242322742939,0.001585670281201601,0.6381667852401733,-0.17711366713047028,3.5611228942871094,2.6066436767578125,-1.8335593938827515,0.8851156234741211,42089.0,40150.0,41375.0,36605.0,-0.29999491024331576,-0.5196181808098181,0.5
0.169,TAKEOFF,none,1.0,0.6237003803253174,0.01469882857054472,0.001395185012370348,-0.031079258769750595,0.0003340989351272583,-0.00521683506667614,0.11540204286575317,0.5094054341316223,4.099595069885254,1.1057758331298828,-2.9665253162384033,-34.57326889038086,39322.0,38686.0,39801.0,38793.0,0.6,0.0,0.5,-0.5196062326431274,0.5381878614425659,0.008708030916750431,0.0028693838976323605,-0.005512764677405357,0.00436061155050993,0.6800944805145264,-0.8272879719734192,1.613397479057312,0.8862380385398865,-1.3550442457199097,-12.280692100524902,39799.0,41490.0,38370.0,39255.0,-0.3000025448675481,0.51961377298239,0.5,-0.4171724319458008,-0.6015014052391052,0.00753776915371418,0.011979414150118828,-0.010114242322742939,0.001585670281201601,0.7062778472900391,-0.3165718913078308,3.604954481124878,0.2832164168357849,-0.7728654742240906,3.5792670249938965,42394.0,38747.0,42555.0,38702.0,-0.29999491024331576,-0.5196181808098181,0.5
0.189,TAKEOFF,none,1.0,0.6237003803253174,0.01469882857054472,0.001395185012370348,-0.03482963889837265,0.0053725698962807655,-0.005509029142558575,0.15533553063869476,0.4845918118953705,3.403369188308716,3.188352346420288,-2.7153282165527344,-41.65813064575195,40237.0,41333.0,37175.0,39049.0,0.6,0.0,0.5,-0.5196062326431274,0.5381878614425659,0.008708030916750431,0.016564862802624702,-0.016056226566433907,-0.005846226587891579,0.7742489576339722,-0.7184752225875854,1.1517678499221802,4.366578102111816,-6.03840970993042,-21.16032600402832,41618.0,39793.0,38016.0,41265.0,-0.3000025448675481,0.51961377298239,0.5,-0.4171724319458008,-0.6015014052391052,0.00753776915371418,0.011182291433215141,-0.012494183145463467,-0.003465736284852028,0.6943752765655518,-0.2837218940258026,3.6135129928588867,1.6289070844650269,5.141418933868408,-13.55211353302002,44033.0,38660.0,39571.0,42441.0,-0.29999491024331576,-0.5196181808098181,0.5
